compound_id	chemical_name	analysismode	mz	rt
C000188	fructose/glucose/galactose	HILIC_NEG	179.0561	1.85
C000189	fumarate/maleate	HILIC_NEG	115.0037	7.05
C000190	gentisate	HILIC_NEG	153.0193	4.6
C000191	glucuronate	HILIC_NEG	193.0354	5
C000192	glutamate	HILIC_NEG	146.0459	5.2
C000193	glutamine	HILIC_NEG	145.062	3.45
C000194	glycerate	HILIC_NEG	105.0193	4.1
C000195	glycodeoxycholate/glycochenodeoxycholate	HILIC_NEG	448.3068	3.8
C000196	guanine	HILIC_NEG	150.0421	2.8
C000197	guanosine	HILIC_NEG	282.0844	3
C000198	hexose monophosphate	HILIC_NEG	259.0224	7.3
C000199	histidine	HILIC_NEG	154.062	3.8
C000200	hydrocinnamate	HILIC_NEG	149.0608	3.6
C000201	hypoxanthine	HILIC_NEG	135.0312	3.4
C000202	indole-3-propionate	HILIC_NEG	188.0717	4.45
C000203	indolelactate	HILIC_NEG	204.0666	4.4
C000204	inositol	HILIC_NEG	179.0561	2.7
C000205	isovalerate	HILIC_NEG	101.0608	3.55
C000206	lactate	HILIC_NEG	89.0244	3.85
C000207	lactose/sucrose/trehalose	HILIC_NEG	341.1089	2.45
C000208	linoleoyl ethanolamide	HILIC_NEG	322.2752	1.1
C000209	lithocholate	HILIC_NEG	375.2905	3.8
C000210	lysine	HILIC_NEG	145.0983	4.6
C000211	malate	HILIC_NEG	133.0142	6.95
C000212	malonate	HILIC_NEG	103.0037	5
C000213	methionine	HILIC_NEG	148.044	3
C000214	N6-acetyllysine	HILIC_NEG	187.1088	3.1
C000215	nicotinate	HILIC_NEG	122.0248	4.05
C000216	norepinephrine	HILIC_NEG	168.0666	3
C000217	oxalate	HILIC_NEG	88.988	7.4
C000218	pantothenate	HILIC_NEG	218.1034	3.9
C000219	pentose monophosphate	HILIC_NEG	229.0119	7.25
C000220	phenylacetate	HILIC_NEG	135.0452	3.7
C000221	phenylalanine	HILIC_NEG	164.0717	3.05
C000222	proline	HILIC_NEG	114.056	2.95
C000223	propionate	HILIC_NEG	73.0295	3.9
C000224	pyruvate	HILIC_NEG	87.0088	4.8
C000225	quinate	HILIC_NEG	191.0561	4.3
C000226	quinolinate	HILIC_NEG	166.0146	7.45
C000227	riboflavin	HILIC_NEG	375.131	1.6
C000228	sebacate	HILIC_NEG	201.1132	6.75
C000229	sorbitol	HILIC_NEG	181.0718	2
C000230	suberate	HILIC_NEG	173.0819	6.75
C000231	succinate	HILIC_NEG	117.0193	6.9
C000232	taurine	HILIC_NEG	124.0074	3.6
C000233	tetrahydro-1-methyl-beta-carboline-3-carboxylate	HILIC_NEG	229.0983	3.7
C000234	theophylline	HILIC_NEG	179.0574	2.5
C000235	threonine	HILIC_NEG	118.051	3.5
C000236	thymine	HILIC_NEG	125.0357	1.35
C000237	tryptophan	HILIC_NEG	203.0826	3.35
C000238	tyrosine	HILIC_NEG	180.0666	3.5
C000239	uracil	HILIC_NEG	111.02	1.5
C000240	urate	HILIC_NEG	167.0211	5.25
C000241	uridine	HILIC_NEG	243.0623	1.75
C000242	xanthine	HILIC_NEG	151.0261	4.95
C000243	xanthurenate	HILIC_NEG	204.0302	8.3
C000244	xylose	HILIC_NEG	149.0455	1.75
C000245	PGE2-d4	RP_NEG	355.2424	7.76
C000246	12_13-diHOME	RP_NEG	313.2382	9.83
C000247	9_10-diHOME	RP_NEG	313.2382	10.02
C000248	13-HODE	RP_NEG	295.2274	11.29
C000249	5_6 diHETE	RP_NEG	335.2226	11
C000250	levulinate	RP_NEG	115.0387	0.87
C000251	caproate	RP_NEG	115.0758	5.88
C000252	heptanoate	RP_NEG	129.0907	7.49
C000253	hydrocinnamate	RP_NEG	149.0595	5.89
C000254	mandelate	RP_NEG	151.0401	1.88
C000255	2-hydroxyoctanoate	RP_NEG	159.1027	6.44
C000256	caprate	RP_NEG	171.1391	10.65
C000257	indoleacetate	RP_NEG	174.0561	4
C000258	3-hydroxydecanoate	RP_NEG	187.1328	8.17
C000259	dodecanoate	RP_NEG	199.1692	12.27
C000260	undecanedionate	RP_NEG	215.128	6.86
C000261	myristoleate	RP_NEG	225.1852	12.63
C000262	myristate	RP_NEG	227.2009	13.7
C000263	dodecanedioate	RP_NEG	229.1445	7.71
C000264	pentadecanoate	RP_NEG	241.2166	14.32
C000265	hydroxymyristate	RP_NEG	243.196	12.18
C000266	palmitoleate	RP_NEG	253.2168	13.91
C000267	palmitate	RP_NEG	255.2326	14.88
C000268	tetradecanedioate	RP_NEG	257.1755	9.11
C000269	10-heptadecenoate	RP_NEG	267.2326	14.48
C000270	heptadecanoate	RP_NEG	269.2483	15.39
C000271	2-hydroxyhexadecanoate	RP_NEG	271.2276	13.62
C000272	gamma-linolenate	RP_NEG	277.2168	13.52
C000273	alpha-linolenate	RP_NEG	277.2168	13.45
C000274	linoleate	RP_NEG	279.2327	14.2
C000275	oleate	RP_NEG	281.2484	15
C000276	stearate	RP_NEG	283.264	15.83
C000277	hexadecanedioate	RP_NEG	285.2067	10.46
C000278	10-nonadecenoate	RP_NEG	295.2638	15.47
C000279	nonadecanoate	RP_NEG	297.2795	16.28
C000280	17-Methylstearate	RP_NEG	297.2795	16.14
C000281	eicosapentaenoate	RP_NEG	301.217	13.32
C000282	arachidonate	RP_NEG	303.2326	14.02
C000283	eicosatrienoate	RP_NEG	305.2483	14.5
C000284	eicosadienoate	RP_NEG	307.2639	15.15
C000285	eicosenoate	RP_NEG	309.2796	15.88
C000286	arachidate	RP_NEG	311.2953	16.73
C000287	phytanate	RP_NEG	311.2952	16.09
C000288	docosahexaenoate	RP_NEG	327.2326	13.8
C000289	docosapentaenoate	RP_NEG	329.2481	14.16
C000290	adrenate	RP_NEG	331.2639	14.8
C000291	13-docosenoate	RP_NEG	337.3109	16.71
C000292	eicosanedioate	RP_NEG	341.2693	13
C000293	oleanate	RP_NEG	455.3525	13.52
C000294	masilinate	RP_NEG	471.3472	11.47
C000295	lithocholate	RP_NEG	375.2897	12.07
C000296	chenodeoxycholate	RP_NEG	391.2848	10.2
C000297	deoxycholate	RP_NEG	391.2848	10.4
C000298	hyodeoxycholate/ursodeoxycholate	RP_NEG	391.2854	8.95
C000299	ketodeoxycholate	RP_NEG	405.2641	8.03
C000300	alpha-muricholate	RP_NEG	407.2798	7.8
C000301	cholate	RP_NEG	407.2797	8.79
C000302	glycochenodeoxycholate	RP_NEG	448.3061	8.9
C000303	glycodeoxycholate	RP_NEG	448.3061	9.13
C000304	glycoursodeoxycholate	RP_NEG	448.3063	7.74
C000305	glycocholate	RP_NEG	464.301	7.78
C000306	taurolithocholate	RP_NEG	482.293	9.27
C000307	taurochenodeoxycholate	RP_NEG	498.2888	7.95
C000308	taurodeoxycholate	RP_NEG	498.2889	8.19
C000309	taurohyodeoxycholate/tauroursodeoxycholate	RP_NEG	498.289	6.92
C000310	taurocholate	RP_NEG	514.2834	7.08
C000311	salicylate	RP_NEG	137.0239	2.9
C000312	theophylline	RP_NEG	179.0564	0.92
C000313	saccharin	RP_NEG	181.9907	0.95
C000314	azelate	RP_NEG	187.0964	3.85
C000315	sebacate	RP_NEG	201.1123	5.83
C000316	2-hydroxyibuprofen	RP_NEG	221.1183	5.92
C000317	carboxyibuprofen	RP_NEG	235.097	6.11
C000318	16:0 PC(O)	RP_NEG	526.3508	12.2
C000319	4-hydroxystyrene	RP_NEG	119.0488	2.22
C000320	acetytyrosine	RP_NEG	222.0766	0.97
C000321	alpha-CEHC	RP_NEG	277.1445	7.77
C000322	carnosol	RP_NEG	329.1754	10.45
C000323	crustecdysone	RP_NEG	525.3069	2.43
C000324	dimethylurate	RP_NEG	195.0514	0.86
C000325	formylmethionine	RP_NEG	176.0387	1.01
C000326	N-acetylalanine	RP_NEG	130.0496	0.86
C000327	oxypurinol	RP_NEG	151.0248	0.71
C000328	palmitoylethanolamide	RP_NEG	344.2803	13.39
C000329	phenyllactate	RP_NEG	165.0544	2.22
C000330	p-hydroxyphenylacetate	RP_NEG	151.0388	1.29
C000331	porphobilinogen	RP_NEG	225.0874	0.86
C000332	pregnenolone sulfate	RP_NEG	395.1893	8.31
C000333	urobilin	RP_NEG	593.3334	6.3
C000334	C24:0 PC	RP_POS	622.4439	6.43
C000335	C16:0 LPC	RP_POS	496.3396	4.8
C000336	C18:2 LPC	RP_POS	520.3397	4.64
C000337	C18:1 LPC	RP_POS	522.3553	4.97
C000338	C18:0 LPC	RP_POS	524.3711	5.36
C000339	C20:3 LPC	RP_POS	518.3216	4.81
C000340	C16:0 LPE	RP_POS	454.2925	4.81
C000341	C18:1 LPE	RP_POS	480.3086	4.98
C000342	C18:0 LPE	RP_POS	482.3241	5.36
C000343	C20:0 LPE	RP_POS	510.3553	5.08
C000344	C32:0 PC	RP_POS	734.5684	8.57
C000345	C34:2 PC	RP_POS	758.5685	8.39
C000346	C34:1 PC	RP_POS	760.5844	8.7
C000347	C36:4 PC-A	RP_POS	782.5707	8.21
C000348	C36:4 PC-B	RP_POS	782.5668	8.41
C000349	C36:3 PC	RP_POS	784.5845	8.54
C000350	C36:2 PC	RP_POS	786.5999	8.86
C000351	C36:1 PC	RP_POS	788.6152	9.15
C000352	C32:1 PE	RP_POS	690.5062	8.23
C000353	C32:0 PE	RP_POS	692.5214	7.79
C000354	C34:2 PE	RP_POS	716.5218	8.38
C000355	C34:0 PE	RP_POS	720.5552	8.39
C000356	C36:2 PE	RP_POS	744.5531	8.83
C000357	sphingosine	RP_POS	300.2895	4.2
C000358	C16:0 Ceramide (d18:1)	RP_POS	538.5192	8.23
C000359	C22:0 Ceramide (d18:1)	RP_POS	622.6126	9.61
C000360	C24:0 Ceramide (d18:1)	RP_POS	650.6438	10.03
C000361	C24:1 Ceramide (d18:1)	RP_POS	648.6284	9.67
C000362	C16:0 SM	RP_POS	703.5739	8.12
C000363	C18:0 SM	RP_POS	731.6057	8.62
C000364	C22:0 SM	RP_POS	787.6674	9.55
C000365	C24:1 SM	RP_POS	813.6844	9.6
C000366	C16:1 CE	RP_POS	645.5576	11.72
C000367	C16:0 CE	RP_POS	647.5743	12.03
C000368	C18:3 CE	RP_POS	669.5574	11.52
C000369	C18:2 CE	RP_POS	671.5731	11.8
C000370	C18:1 CE	RP_POS	673.5888	12.11
C000371	C18:0 CE	RP_POS	675.6051	12.47
C000372	C20:5 CE	RP_POS	693.5575	11.37
C000373	C20:4 CE	RP_POS	695.573	11.65
C000374	C20:3 CE	RP_POS	697.5887	11.9
C000375	C22:6 CE	RP_POS	719.5733	11.51
C000376	C22:5 CE	RP_POS	721.589	11.75
C000377	C22:4 CE	RP_POS	723.6046	12.03
C000378	C16:1 MAG	RP_POS	339.2503	4.88
C000379	C18:0 MAG	RP_POS	381.2972	5.77
C000380	C30:0 DAG	RP_POS	563.4643	8.56
C000381	C32:2 DAG	RP_POS	587.4644	8.42
C000382	C32:1 DAG	RP_POS	589.4799	8.75
C000383	C32:0 DAG	RP_POS	591.4955	9.07
C000384	C34:3 DAG	RP_POS	613.4801	8.61
C000385	C34:2 DAG	RP_POS	615.4955	8.89
C000386	C34:1 DAG	RP_POS	617.5112	9.2
C000387	C34:0 DAG	RP_POS	619.5267	9.48
C000388	C36:3 DAG	RP_POS	641.5111	9.02
C000389	C36:2 DAG	RP_POS	643.5267	9.32
C000390	C36:1 DAG	RP_POS	645.5424	9.63
C000391	C36:0 DAG	RP_POS	647.5581	9.88
C000392	C36:4 DAG	RP_POS	639.4955	8.71
C000393	C38:4 DAG	RP_POS	667.5259	9.34
C000394	C42:0 TAG	RP_POS	745.6309	10.87
C000395	C44:2 TAG	RP_POS	769.6315	10.76
C000396	C44:1 TAG	RP_POS	771.6468	10.98
C000397	C44:0 TAG	RP_POS	773.6619	11.22
C000398	C46:1 TAG	RP_POS	799.6775	11.33
C000399	C46:0 TAG	RP_POS	801.6934	11.56
C000400	C47:0 TAG	RP_POS	815.7095	11.73
C000401	C48:3 TAG	RP_POS	823.678	11.16
C000402	C48:2 TAG	RP_POS	825.6937	11.4
C000403	C48:1 TAG	RP_POS	827.7095	11.65
C000404	C48:0 TAG	RP_POS	829.7247	11.9
C000405	C50:4 TAG	RP_POS	849.6939	11.25
C000406	C50:3 TAG	RP_POS	851.7091	11.5
C000407	C50:2 TAG	RP_POS	853.7248	11.74
C000408	C50:1 TAG	RP_POS	855.7405	11.99
C000409	C50:0 TAG	RP_POS	857.7557	12.25
C000410	C51:3 TAG	RP_POS	865.7248	11.65
C000411	C51:2 TAG	RP_POS	867.7399	11.91
C000412	C52:6 TAG	RP_POS	873.6936	11.1
C000413	C52:5 TAG	RP_POS	875.7091	11.35
C000414	C52:4 TAG	RP_POS	877.7248	11.58
C000415	C52:3 TAG	RP_POS	879.7403	11.84
C000416	C52:2 TAG	RP_POS	881.7559	12.09
C000417	C52:1 TAG	RP_POS	883.771	12.34
C000418	C52:0 TAG	RP_POS	885.7876	12.61
C000419	C53:3 TAG	RP_POS	893.7555	12.01
C000420	C53:2 TAG	RP_POS	895.7725	12.25
C000421	C54:8 TAG	RP_POS	897.6936	10.96
C000422	C54:7 TAG	RP_POS	899.7092	11.2
C000423	C54:6 TAG	RP_POS	901.7243	11.44
C000424	C54:5 TAG	RP_POS	903.7403	11.69
C000425	C54:4 TAG	RP_POS	905.7558	11.93
C000426	C54:3 TAG	RP_POS	907.7716	12.18
C000427	C54:2 TAG	RP_POS	909.7865	12.43
C000428	C54:1 TAG	RP_POS	911.8026	12.7
C000429	C55:3 TAG	RP_POS	921.7885	12.35
C000430	C56:6 TAG	RP_POS	929.7546	11.77
C000431	C56:5 TAG	RP_POS	931.7709	12
C000432	C56:4 TAG	RP_POS	933.7875	12.27
C000433	C56:3 TAG	RP_POS	935.8032	12.52
C000434	C56:2 TAG	RP_POS	937.8161	12.81
C000435	C56:1 TAG	RP_POS	939.8348	13.11
C000436	7-Dehydrodesmosterol	RP_POS	383.3304	6.61
C000437	N-Oleoylethanolamine	RP_POS	326.3051	5.34
C000438	linoleoylethanolamide	RP_POS	324.2894	4.8
C000439	palmithoylethanolamide	RP_POS	300.2896	4.95
C000440	C16:0 CE +NH4	RP_POS	642.6203	12.03
C000441	C18:3 CE +NH4	RP_POS	664.6025	11.52
C000442	C18:2 CE +NH4	RP_POS	666.6179	11.81
C000443	C18:1 CE +NH4	RP_POS	668.6337	12.11
C000444	C20:4 CE +NH4	RP_POS	690.6179	11.66
C000445	C20:3 CE +NH4	RP_POS	692.6335	11.9
C000446	C22:6 CE +NH4	RP_POS	714.6193	11.5
C000447	C14:1 MAG +NH4	RP_POS	318.2635	4.55
C000448	C18:0 MAG +NH4	RP_POS	376.3419	5.77
C000449	C30:0 DAG +NH4	RP_POS	558.509	8.55
C000450	C32:1 DAG +NH4	RP_POS	584.5247	8.75
C000451	C34:3 DAG +NH4	RP_POS	608.525	8.6
C000452	C34:2 DAG +NH4	RP_POS	610.5402	8.9
C000453	C34:1 DAG +NH4	RP_POS	612.5559	9.2
C000454	C34:0 DAG +NH4	RP_POS	614.5714	9.51
C000455	C36:3 DAG +NH4	RP_POS	636.5558	9.02
C000456	C36:2 DAG +NH4	RP_POS	638.5715	9.32
C000457	C36:1 DAG +NH4	RP_POS	640.5871	9.64
C000458	C36:0 DAG +NH4	RP_POS	642.6027	9.91
C000459	C36:4 DAG +NH4	RP_POS	634.5401	8.71
C000460	C42:0 TAG +NH4	RP_POS	740.6753	10.87
C000461	C44:0 TAG +NH4	RP_POS	768.7066	11.22
C000462	C46:1 TAG +NH4	RP_POS	794.7218	11.33
C000463	C46:0 TAG +NH4	RP_POS	796.7382	11.58
C000464	C48:3 TAG +NH4	RP_POS	818.7224	11.16
C000465	C48:2 TAG +NH4	RP_POS	820.7392	11.41
C000466	C48:1 TAG +NH4	RP_POS	822.7561	11.66
C000467	C48:0 TAG +NH4	RP_POS	824.7688	11.91
C000468	C50:4 TAG +NH4	RP_POS	844.7384	11.24
C000469	C50:3 TAG +NH4	RP_POS	846.7537	11.49
C000470	C50:2 TAG +NH4	RP_POS	848.7694	11.72
C000471	C50:0 TAG +NH4	RP_POS	852.8008	12.25
C000472	C51:3 TAG +NH4	RP_POS	860.7698	11.65
C000473	C51:2 TAG +NH4	RP_POS	862.7851	11.91
C000474	C52:6 TAG +NH4	RP_POS	868.7384	11.1
C000475	C52:5 TAG +NH4	RP_POS	870.7538	11.35
C000476	C52:4 TAG +NH4	RP_POS	872.7694	11.58
C000477	C52:3 TAG +NH4	RP_POS	874.7848	11.83
C000478	C52:2 TAG +NH4	RP_POS	876.8005	12.08
C000479	C52:0 TAG +NH4	RP_POS	880.8319	12.61
C000480	C53:3 TAG +NH4	RP_POS	888.8019	11.97
C000481	C53:2 TAG +NH4	RP_POS	890.814	12.21
C000482	C54:7 TAG +NH4	RP_POS	894.7543	11.2
C000483	C54:5 TAG +NH4	RP_POS	898.7852	11.68
C000484	C54:4 TAG +NH4	RP_POS	900.8032	11.93
