compound_id	chemical_name	analysismode	mz	rt
C000187	754.5741612_7.0494	RP_POS	754.5741612	7.0494
C000188	548.5394309_7.1238	RP_POS	548.5394309	7.1238
C000189	686.5709594_7.1331	RP_POS	686.5709594	7.1331
C000190	746.5692393_7.1796	RP_POS	746.5692393	7.1796
C000191	781.6197037_7.21685	RP_POS	781.6197037	7.21685
C000192	807.6334324_7.226166667	RP_POS	807.6334324	7.226166667
C000193	662.5710637_7.244783333	RP_POS	662.5710637	7.244783333
C000194	612.5553969_7.272716667	RP_POS	612.5553969	7.272716667
C000195	638.5711057_7.291333333	RP_POS	638.5711057	7.291333333
C000196	586.5399193_7.291333333	RP_POS	586.5399193	7.291333333
C000197	664.5864771_7.300633333	RP_POS	664.5864771	7.300633333
C000198	780.5894863_7.30995	RP_POS	780.5894863	7.30995
C000199	653.5706816_7.328583333	RP_POS	653.5706816	7.328583333
C000200	1134.786048_7.3379	RP_POS	1134.786048	7.3379
C000201	730.573738_7.3379	RP_POS	730.573738	7.3379
C000202	756.5895242_7.37515	RP_POS	756.5895242	7.37515
C000203	972.7327301_7.38445	RP_POS	972.7327301	7.38445
C000204	646.6124236_7.403066667	RP_POS	646.6124236	7.403066667
C000205	813.683074_7.421666667	RP_POS	813.683074	7.421666667
C000206	946.7170313_7.421666667	RP_POS	946.7170313	7.421666667
C000207	594.5813152_7.440266667	RP_POS	594.5813152	7.440266667
C000208	620.5967672_7.440266667	RP_POS	620.5967672	7.440266667
C000209	810.6807886_7.477483333	RP_POS	810.6807886	7.477483333
C000210	771.6377604_7.486783333	RP_POS	771.6377604	7.486783333
C000211	745.6208825_7.496083333	RP_POS	745.6208825	7.496083333
C000212	784.6667653_7.524016667	RP_POS	784.6667653	7.524016667
C000213	634.6124636_7.570566667	RP_POS	634.6124636	7.570566667
C000214	877.72722_7.570566667	RP_POS	877.72722	7.570566667
C000215	619.5260919_7.589183333	RP_POS	619.5260919	7.589183333
C000216	640.5867023_7.589183333	RP_POS	640.5867023	7.589183333
C000217	668.6178753_7.5985	RP_POS	668.6178753	7.5985
C000218	681.6018252_7.607816667	RP_POS	681.6018252	7.607816667
C000219	798.6823629_7.6451	RP_POS	798.6823629	7.6451
C000220	648.6280561_7.673083333	RP_POS	648.6280561	7.673083333
C000221	974.7488672_7.682416667	RP_POS	974.7488672	7.682416667
C000222	622.6124963_7.719683333	RP_POS	622.6124963	7.719683333
C000223	812.6978581_7.794266667	RP_POS	812.6978581	7.794266667
C000224	662.6436741_7.803583333	RP_POS	662.6436741	7.803583333
C000225	671.5753262_7.8129	RP_POS	671.5753262	7.8129
C000226	624.6282281_7.822216667	RP_POS	624.6282281	7.822216667
C000227	668.6541153_7.83155	RP_POS	668.6541153	7.83155
C000228	636.629052_7.840866667	RP_POS	636.629052	7.840866667
