compound_id	chemical_name	analysismode	mz	rt
C000061	413.2939_15.863814	RP_POS	413.2939	15.86
C000062	431.3028_15.884961	RP_POS	431.3028	15.88
C000063	287.2836_16.061312	RP_POS	287.2836	16.06
C000064	243.2562_16.14701	RP_POS	243.2562	16.15
C000065	213.2456_16.036146	RP_POS	213.2456	16.04
C000066	449.3131_16.002157	RP_POS	449.3131	16
C000067	285.1368_16.053698	RP_POS	285.1368	16.05
C000068	250.1211_16.21687	RP_POS	250.1211	16.22
C000069	285.2671_16.345837	RP_POS	285.2671	16.35
C000070	462.2248_16.358728	RP_POS	462.2248	16.36
C000071	294.1111_16.859203	RP_POS	294.1111	16.86
C000072	530.2669_16.853348	RP_POS	530.2669	16.85
C000073	280.1308_16.867285	RP_POS	280.1308	16.87
C000074	534.2486_16.885685	RP_POS	534.2486	16.89
C000075	468.1225_16.866041	RP_POS	468.1225	16.87
C000076	467.3012_17.087906	RP_POS	467.3012	17.09
C000077	452.1592_16.871492	RP_POS	452.1592	16.87
C000078	271.2875_17.090796	RP_POS	271.2875	17.09
C000079	241.2772_17.101196	RP_POS	241.2772	17.1
C000080	315.3143_17.029879	RP_POS	315.3143	17.03
C000081	271.2873_17.025406	RP_POS	271.2873	17.03
C000082	375.2976_17.229853	RP_POS	375.2976	17.23
C000083	375.2993_17.261955	RP_POS	375.2993	17.26
C000084	517.3155_17.308727	RP_POS	517.3155	17.31
C000085	517.3159_17.313461	RP_POS	517.3159	17.31
C000086	312.2298_17.251625	RP_POS	312.2298	17.25
C000087	495.3327_18.143902	RP_POS	495.3327	18.14
C000088	578.284_18.009089	RP_POS	578.284	18.01
C000089	602.2845_18.089264	RP_POS	602.2845	18.09
C000090	435.2764_18.0816	RP_POS	435.2764	18.08
C000091	283.3236_18.126081	RP_POS	283.3236	18.13
C000092	533.278_18.18703	RP_POS	533.278	18.19
C000093	1539.919_18.167961	RP_POS	1539.919	18.17
C000094	509.3484_18.629278	RP_POS	509.3484	18.63
C000095	437.2918_18.459555	RP_POS	437.2918	18.46
C000096	1000.6794_18.492325	RP_POS	1000.6794	18.49
C000097	571.3632_18.702478	RP_POS	571.3632	18.7
C000098	362.2132_18.58268	RP_POS	362.2132	18.58
C000099	595.3638_18.577272	RP_POS	595.3638	18.58
C000100	509.3477_18.66799	RP_POS	509.3477	18.67
C000101	302.225_18.740515	RP_POS	302.225	18.74
C000102	505.3538_18.831392	RP_POS	505.3538	18.83
C000103	311.3554_18.920568	RP_POS	311.3554	18.92
C000104	434.2442_18.98937	RP_POS	434.2442	18.99
C000105	1004.6809_19.177534	RP_POS	1004.6809	19.18
C000106	523.3647_19.174105	RP_POS	523.3647	19.17
C000107	577.2839_19.220186	RP_POS	577.2839	19.22
C000108	561.311_19.205486	RP_POS	561.311	19.21
C000109	388.1051_19.348501	RP_POS	388.1051	19.35
C000110	296.0746_19.351568	RP_POS	296.0746	19.35
C000111	376.2295_19.46177	RP_POS	376.2295	19.46
C000112	465.3229_19.502491	RP_POS	465.3229	19.5
C000113	299.2821_19.658638	RP_POS	299.2821	19.66
C000114	649.4333_19.785686	RP_POS	649.4333	19.79
C000115	367.4187_20.173265	RP_POS	367.4187	20.17
C000116	320.2019_20.355589	RP_POS	320.2019	20.36
C000117	268.2193_20.402298	RP_POS	268.2193	20.4
C000118	281.2712_20.40907	RP_POS	281.2712	20.41
C000119	472.3399_20.64912	RP_POS	472.3399	20.65
C000120	360.1614_20.594002	RP_POS	360.1614	20.59
C000121	462.1234_20.63871	RP_POS	462.1234	20.64
C000122	222.0567_20.6341	RP_POS	222.0567	20.63
C000123	563.4312_20.695295	RP_POS	563.4312	20.7
C000124	225.1731_20.883665	RP_POS	225.1731	20.88
C000125	407.3005_20.985334	RP_POS	407.3005	20.99
C000126	227.1885_20.992178	RP_POS	227.1885	20.99
C000127	394.2134_21.051687	RP_POS	394.2134	21.05
C000128	283.2872_21.153738	RP_POS	283.2872	21.15
C000129	468.3813_21.047758	RP_POS	468.3813	21.05
C000130	672.5189_21.524673	RP_POS	672.5189	21.52
C000131	728.44_21.532118	RP_POS	728.44	21.53
C000132	591.463_21.614237	RP_POS	591.463	21.61
C000133	1096.8177_21.97139	RP_POS	1096.8177	21.97
C000134	702.5664_22.8701	RP_POS	702.5664	22.87
C000135	799.5135_22.954245	RP_POS	799.5135	22.95
C000136	530.4015_23.378803	RP_POS	530.4015	23.38
C000137	552.3819_23.384876	RP_POS	552.3819	23.38
C000138	781.5634_23.557175	RP_POS	781.5634	23.56
C000139	204.0085_2.0659149	RP_POS	204.0085	2.07
C000140	262.0859_2.064923	RP_POS	262.0859	2.06
C000141	154.0624_2.148857	RP_POS	154.0624	2.15
C000142	344.206_9.886436	RP_POS	344.206	9.89
C000143	316.1998_10.097122	RP_POS	316.1998	10.1
C000144	1001.2363_10.15008	RP_POS	1001.2363	10.15
C000145	2502.0884_10.140079	RP_POS	2502.0884	10.14
C000146	1668.0605_10.134593	RP_POS	1668.0605	10.13
C000147	1668.7267_10.125568	RP_POS	1668.7267	10.13
C000148	1059.0557_10.156083	RP_POS	1059.0557	10.16
C000149	174.0888_10.936311	RP_POS	174.0888	10.94
C000150	402.0972_10.955219	RP_POS	402.0972	10.96
C000151	519.3257_11.305195	RP_POS	519.3257	11.31
C000152	196.1098_11.45422	RP_POS	196.1098	11.45
C000153	368.2402_11.936898	RP_POS	368.2402	11.94
C000154	172.1092_12.161993	RP_POS	172.1092	12.16
C000155	618.2324_12.194828	RP_POS	618.2324	12.19
C000156	602.2613_12.190017	RP_POS	602.2613	12.19
C000157	142.099_12.193851	RP_POS	142.099	12.19
C000158	170.0943_12.192579	RP_POS	170.0943	12.19
C000159	96.0941_12.192497	RP_POS	96.0941	12.19
C000160	152.0837_12.2022915	RP_POS	152.0837	12.2
C000161	188.1046_12.196312	RP_POS	188.1046	12.2
C000162	124.089_12.201853	RP_POS	124.089	12.2
C000163	283.0502_12.190958	RP_POS	283.0502	12.19
C000164	128.1193_12.2439995	RP_POS	128.1193	12.24
C000165	473.3198_12.329485	RP_POS	473.3198	12.33
C000166	210.1248_12.352828	RP_POS	210.1248	12.35
C000167	154.0993_12.157817	RP_POS	154.0993	12.16
C000168	108.0939_12.178846	RP_POS	108.0939	12.18
C000169	768.0662_12.375396	RP_POS	768.0662	12.38
C000170	768.401_12.388259	RP_POS	768.401	12.39
C000171	517.3455_12.495636	RP_POS	517.3455	12.5
C000172	1596.5269_13.262578	RP_POS	1596.5269	13.26
C000173	1595.8608_13.273304	RP_POS	1595.8608	13.27
C000174	957.7171_13.270135	RP_POS	957.7171	13.27
C000175	501.3508_13.465843	RP_POS	501.3508	13.47
C000176	198.1255_14.039854	RP_POS	198.1255	14.04
C000177	311.0819_14.034638	RP_POS	311.0819	14.03
C000178	225.1728_14.338888	RP_POS	225.1728	14.34
C000179	749.5124_14.804888	RP_POS	749.5124	14.8
C000180	942.6678_14.934471	RP_POS	942.6678	14.93
C000181	1055.9062_15.597771	RP_POS	1055.9062	15.6
C000182	456.144_15.820153	RP_POS	456.144	15.82
C000183	384.2147_15.835337	RP_POS	384.2147	15.84
C000184	402.2251_15.836272	RP_POS	402.2251	15.84
C000185	1041.6984_15.803823	RP_POS	1041.6984	15.8
C000186	1085.727_15.847872	RP_POS	1085.727	15.85
C000187	271.2511_16.043674	RP_POS	271.2511	16.04
C000188	416.2412_16.232311	RP_POS	416.2412	16.23
C000189	398.2313_16.229902	RP_POS	398.2313	16.23
C000190	350.2642_16.344902	RP_POS	350.2642	16.34
C000191	733.5174_16.665993	RP_POS	733.5174	16.67
C000192	430.2563_16.685799	RP_POS	430.2563	16.69
C000193	1116.806_16.929829	RP_POS	1116.806	16.93
C000194	1055.7144_16.949938	RP_POS	1055.7144	16.95
C000195	923.641_17.074947	RP_POS	923.641	17.07
C000196	879.6122_17.074545	RP_POS	879.6122	17.07
C000197	791.5581_17.172579	RP_POS	791.5581	17.17
C000198	1306.8875_17.209873	RP_POS	1306.8875	17.21
C000199	730.5045_17.239244	RP_POS	730.5045	17.24
C000200	1157.7863_17.30266	RP_POS	1157.7863	17.3
C000201	523.8444_17.425766	RP_POS	523.8444	17.43
C000202	981.6804_17.556616	RP_POS	981.6804	17.56
C000203	937.6553_17.512886	RP_POS	937.6553	17.51
C000204	920.6258_17.52385	RP_POS	920.6258	17.52
C000205	1303.8885_17.589628	RP_POS	1303.8885	17.59
C000206	805.5746_17.710838	RP_POS	805.5746	17.71
C000207	1100.774_17.797485	RP_POS	1100.774	17.8
C000208	541.8751_17.83274	RP_POS	541.8751	17.83
C000209	700.4946_17.879128	RP_POS	700.4946	17.88
C000210	519.8614_17.866999	RP_POS	519.8614	17.87
C000211	1635.9196_17.893145	RP_POS	1635.9196	17.89
C000212	497.8486_17.925669	RP_POS	497.8486	17.93
C000213	1012.7225_17.99109	RP_POS	1012.7225	17.99
C000214	541.0228_18.035948	RP_POS	541.0228	18.04
C000215	1295.8514_18.036263	RP_POS	1295.8514	18.04
C000216	453.8222_18.080725	RP_POS	453.8222	18.08
C000217	1190.7762_18.09739	RP_POS	1190.7762	18.1
C000218	1163.7762_18.218122	RP_POS	1163.7762	18.22
C000219	1525.0363_18.083876	RP_POS	1525.0363	18.08
C000220	1158.8173_18.261051	RP_POS	1158.8173	18.26
C000221	863.6158_18.181208	RP_POS	863.6158	18.18
C000222	2039.2607_18.174892	RP_POS	2039.2607	18.17
C000223	1246.8708_18.075146	RP_POS	1246.8708	18.08
C000224	571.7205_18.28825	RP_POS	571.7205	18.29
C000225	562.7206_18.337564	RP_POS	562.7206	18.34
C000226	557.0473_18.316286	RP_POS	557.0473	18.32
C000227	549.6981_18.365477	RP_POS	549.6981	18.37
C000228	1627.1115_18.387424	RP_POS	1627.1115	18.39
C000229	482.8431_18.500114	RP_POS	482.8431	18.5
C000230	384.3711_18.424427	RP_POS	384.3711	18.42
C000231	1199.8333_18.591066	RP_POS	1199.8333	18.59
C000232	1216.8575_18.591467	RP_POS	1216.8575	18.59
C000233	1372.925_18.69673	RP_POS	1372.925	18.7
C000234	569.0472_18.68322	RP_POS	569.0472	18.68
C000235	1328.9008_18.769934	RP_POS	1328.9008	18.77
C000236	464.2324_18.897528	RP_POS	464.2324	18.9
C000237	416.2319_19.035158	RP_POS	416.2319	19.04
C000238	286.2289_18.863201	RP_POS	286.2289	18.86
C000239	616.0915_18.844595	RP_POS	616.0915	18.84
C000240	1474.9941_18.937565	RP_POS	1474.9941	18.94
C000241	1465.023_19.026037	RP_POS	1465.023	19.03
C000242	559.0424_19.098835	RP_POS	559.0424	19.1
C000243	620.763_19.122551	RP_POS	620.763	19.12
C000244	481.3175_19.14107	RP_POS	481.3175	19.14
C000245	2151.3806_19.227753	RP_POS	2151.3806	19.23
C000246	577.2833_19.216177	RP_POS	577.2833	19.22
C000247	523.3653_19.216766	RP_POS	523.3653	19.22
C000248	392.2324_19.512396	RP_POS	392.2324	19.51
C000249	423.3544_19.520685	RP_POS	423.3544	19.52
C000250	369.1757_19.702473	RP_POS	369.1757	19.7
C000251	279.2562_19.754683	RP_POS	279.2562	19.75
C000252	264.2452_19.902323	RP_POS	264.2452	19.9
C000253	282.2555_19.922083	RP_POS	282.2555	19.92
C000254	230.0759_1.3807427	RP_POS	230.0759	1.38
C000255	2502.584_10.13286	RP_POS	2502.584	10.13
C000256	1272.631_10.809194	RP_POS	1272.631	10.81
C000257	672.3456_11.709963	RP_POS	672.3456	11.71
C000258	1680.8708_11.692464	RP_POS	1680.8708	11.69
C000259	1120.5778_11.698863	RP_POS	1120.5778	11.7
C000260	672.7481_11.703609	RP_POS	672.7481	11.7
C000261	672.5469_11.70655	RP_POS	672.5469	11.71
C000262	1120.9117_11.6949215	RP_POS	1120.9117	11.69
C000263	810.1869_12.069268	RP_POS	810.1869	12.07
C000264	1350.9799_12.064772	RP_POS	1350.9799	12.06
C000265	810.5879_12.077342	RP_POS	810.5879	12.08
C000266	425.1272_12.190673	RP_POS	425.1272	12.19
C000267	754.7853_12.3163395	RP_POS	754.7853	12.32
C000268	1720.8267_12.467499	RP_POS	1720.8267	12.47
C000269	2394.0674_12.757547	RP_POS	2394.0674	12.76
C000270	297.0661_13.1854725	RP_POS	297.0661	13.19
C000271	957.9205_13.28865	RP_POS	957.9205	13.29
C000272	309.1934_13.470919	RP_POS	309.1934	13.47
C000273	216.1362_14.046268	RP_POS	216.1362	14.05
C000274	486.1915_14.047805	RP_POS	486.1915	14.05
C000275	198.1257_14.038583	RP_POS	198.1257	14.04
C000276	311.0815_14.037641	RP_POS	311.0815	14.04
C000277	225.173_14.366915	RP_POS	225.173	14.37
C000278	946.7936_14.548218	RP_POS	946.7936	14.55
C000279	2209.5193_14.532435	RP_POS	2209.5193	14.53
C000280	454.2177_14.845732	RP_POS	454.2177	14.85
C000281	335.0452_14.676472	RP_POS	335.0452	14.68
C000282	2184.35_15.31661	RP_POS	2184.35	15.32
C000283	2184.6006_15.344122	RP_POS	2184.6006	15.34
C000284	511.3274_15.344502	RP_POS	511.3274	15.34
C000285	1258.3531_15.356896	RP_POS	1258.3531	15.36
C000286	440.1744_15.846204	RP_POS	440.1744	15.85
C000287	303.2774_16.222197	RP_POS	303.2774	16.22
C000288	229.2401_16.158655	RP_POS	229.2401	16.16
C000289	559.3281_16.246176	RP_POS	559.3281	16.25
C000290	412.246_16.664082	RP_POS	412.246	16.66
C000291	484.176_16.655582	RP_POS	484.176	16.66
C000292	461.8192_17.03932	RP_POS	461.8192	17.04
C000293	331.3088_17.193369	RP_POS	331.3088	17.19
C000294	933.5551_17.09389	RP_POS	933.5551	17.09
C000295	256.1676_17.119032	RP_POS	256.1676	17.12
C000296	942.4635_17.109373	RP_POS	942.4635	17.11
C000297	257.272_17.174028	RP_POS	257.272	17.17
C000298	517.3163_17.31521	RP_POS	517.3163	17.32
C000299	849.6009_17.627087	RP_POS	849.6009	17.63
C000300	371.3025_17.825584	RP_POS	371.3025	17.83
C000301	1339.8774_18.02713	RP_POS	1339.8774	18.03
C000302	1419.9622_18.262173	RP_POS	1419.9622	18.26
C000303	1392.9637_18.317814	RP_POS	1392.9637	18.32
C000304	698.9606_18.307669	RP_POS	698.9606	18.31
C000305	533.358_18.287092	RP_POS	533.358	18.29
C000306	654.9347_18.412136	RP_POS	654.9347	18.41
C000307	1160.7635_18.651316	RP_POS	1160.7635	18.65
C000308	434.243_19.00332	RP_POS	434.243	19
C000309	790.4046_19.468851	RP_POS	790.4046	19.47
C000310	700.4468_19.598059	RP_POS	700.4468	19.6
C000311	392.2234_20.155289	RP_POS	392.2234	20.16
C000312	408.2006_20.457554	RP_POS	408.2006	20.46
C000313	803.5403_20.540176	RP_POS	803.5403	20.54
C000314	808.4951_20.541643	RP_POS	808.4951	20.54
C000315	532.1854_20.837122	RP_POS	532.1854	20.84
C000316	227.1885_20.98971	RP_POS	227.1885	20.99
C000317	407.3006_20.989971	RP_POS	407.3006	20.99
C000318	402.2982_20.900202	RP_POS	402.2982	20.9
C000319	427.1638_21.404697	RP_POS	427.1638	21.4
C000320	1228.898_21.867256	RP_POS	1228.898	21.87
C000321	1184.8785_21.894476	RP_POS	1184.8785	21.89
C000322	1140.8448_21.942764	RP_POS	1140.8448	21.94
C000323	460.3226_22.174744	RP_POS	460.3226	22.17
C000324	627.1877_22.606428	RP_POS	627.1877	22.61
C000325	136.0378_1.371408	RP_POS	136.0378	1.37
C000326	196.11_11.453894	RP_POS	196.11	11.45
C000327	842.0064_11.940193	RP_POS	842.0064	11.94
C000328	420.1735_12.179552	RP_POS	420.1735	12.18
C000329	618.233_12.195357	RP_POS	618.233	12.2
C000330	170.0943_12.200744	RP_POS	170.0943	12.2
C000331	430.1287_12.196875	RP_POS	430.1287	12.2
C000332	188.1044_12.190607	RP_POS	188.1044	12.19
C000333	602.2611_12.193395	RP_POS	602.2611	12.19
C000334	96.0942_12.206939	RP_POS	96.0942	12.21
C000335	401.1714_12.192502	RP_POS	401.1714	12.19
C000336	586.2836_12.191555	RP_POS	586.2836	12.19
C000337	142.0991_12.192594	RP_POS	142.0991	12.19
C000338	473.3196_12.366279	RP_POS	473.3196	12.37
C000339	487.3352_12.898806	RP_POS	487.3352	12.9
C000340	156.1147_12.9499445	RP_POS	156.1147	12.95
C000341	1596.1956_13.284106	RP_POS	1596.1956	13.28
C000342	957.5157_13.272649	RP_POS	957.5157	13.27
C000343	168.1141_13.342371	RP_POS	168.1141	13.34
C000344	501.3512_13.456404	RP_POS	501.3512	13.46
C000345	545.3772_13.565092	RP_POS	545.3772	13.57
C000346	603.4184_14.189291	RP_POS	603.4184	14.19
C000347	384.2143_15.8345375	RP_POS	384.2143	15.83
C000348	402.2253_15.836569	RP_POS	402.2253	15.84
C000349	818.5595_17.157969	RP_POS	818.5595	17.16
C000350	596.8928_17.734686	RP_POS	596.8928	17.73
C000351	1432.9471_17.805494	RP_POS	1432.9471	17.81
C000352	1251.8289_18.088894	RP_POS	1251.8289	18.09
C000353	1507.981_18.150879	RP_POS	1507.981	18.15
C000354	819.5903_18.26203	RP_POS	819.5903	18.26
C000355	1146.7487_18.26142	RP_POS	1146.7487	18.26
C000356	1348.9377_18.368698	RP_POS	1348.9377	18.37
C000357	1345.9257_18.763758	RP_POS	1345.9257	18.76
C000358	480.2248_19.06847	RP_POS	480.2248	19.07
C000359	383.1851_20.523697	RP_POS	383.1851	20.52
C000360	333.3033_21.028444	RP_POS	333.3033	21.03
C000361	232.1246_2.0317898	RP_POS	232.1246	2.03
C000362	943.3503_2.2819731	RP_POS	943.3503	2.28
C000363	186.0894_9.925133	RP_POS	186.0894	9.93
C000364	168.0786_9.941566	RP_POS	168.0786	9.94
C000365	370.22_10.436519	RP_POS	370.22	10.44
C000366	272.0347_10.877664	RP_POS	272.0347	10.88
C000367	150.0682_10.892821	RP_POS	150.0682	10.89
C000368	182.0943_10.891619	RP_POS	182.0943	10.89
C000369	275.1196_11.159576	RP_POS	275.1196	11.16
C000370	280.1886_11.308211	RP_POS	280.1886	11.31
C000371	1011.0013_11.330165	RP_POS	1011.0013	11.33
C000372	218.1153_11.522727	RP_POS	218.1153	11.52
C000373	313.06_11.556847	RP_POS	313.06	11.56
C000374	200.1047_11.558781	RP_POS	200.1047	11.56
C000375	480.1943_11.5889435	RP_POS	480.1943	11.59
C000376	114.0318_11.573851	RP_POS	114.0318	11.57
C000377	490.1504_11.564522	RP_POS	490.1504	11.56
C000378	218.1157_11.565178	RP_POS	218.1157	11.57
C000379	86.0734_11.576348	RP_POS	86.0734	11.58
C000380	104.0841_11.5690365	RP_POS	104.0841	11.57
C000381	595.2841_11.589842	RP_POS	595.2841	11.59
C000382	1135.5623_11.59781	RP_POS	1135.5623	11.6
C000383	1135.0651_11.602756	RP_POS	1135.0651	11.6
C000384	276.1573_11.750552	RP_POS	276.1573	11.75
C000385	172.0733_11.755852	RP_POS	172.0733	11.76
C000386	841.6094_11.939035	RP_POS	841.6094	11.94
C000387	841.8098_11.945213	RP_POS	841.8098	11.95
C000388	2104.0176_11.923079	RP_POS	2104.0176	11.92
C000389	1403.0092_11.926784	RP_POS	1403.0092	11.93
C000390	1402.685_11.926501	RP_POS	1402.685	11.93
C000391	1362.196_12.008156	RP_POS	1362.196	12.01
C000392	810.7882_12.073753	RP_POS	810.7882	12.07
C000393	810.3897_12.078557	RP_POS	810.3897	12.08
C000394	400.1686_12.194679	RP_POS	400.1686	12.19
C000395	270.1464_12.2374525	RP_POS	270.1464	12.24
C000396	168.0787_12.243411	RP_POS	168.0787	12.24
C000397	214.1209_12.316423	RP_POS	214.1209	12.32
C000398	474.1547_12.253881	RP_POS	474.1547	12.25
C000399	444.1951_12.29758	RP_POS	444.1951	12.3
C000400	277.189_12.314543	RP_POS	277.189	12.31
C000401	128.0474_12.333323	RP_POS	128.0474	12.33
C000402	518.1813_12.332996	RP_POS	518.1813	12.33
C000403	214.1203_12.326524	RP_POS	214.1203	12.33
C000404	272.1625_12.360545	RP_POS	272.1625	12.36
C000405	584.2625_12.445078	RP_POS	584.2625	12.45
C000406	866.4218_12.63208	RP_POS	866.4218	12.63
C000407	584.2634_12.442538	RP_POS	584.2634	12.44
C000408	1047.6414_12.849632	RP_POS	1047.6414	12.85
C000409	124.0527_13.122122	RP_POS	124.0527	13.12
C000410	142.062_13.136204	RP_POS	142.062	13.14
C000411	291.2046_13.13878	RP_POS	291.2046	13.14
C000412	536.2571_13.145462	RP_POS	536.2571	13.15
C000413	246.1469_13.125024	RP_POS	246.1469	13.13
C000414	516.2544_13.131597	RP_POS	516.2544	13.13
C000415	546.213_13.130078	RP_POS	546.213	13.13
C000416	300.0661_13.131964	RP_POS	300.0661	13.13
C000417	228.1362_13.127736	RP_POS	228.1362	13.13
C000418	550.2132_13.135778	RP_POS	550.2132	13.14
C000419	472.2256_13.211061	RP_POS	472.2256	13.21
C000420	502.186_13.189422	RP_POS	502.186	13.19
C000421	492.2303_13.232911	RP_POS	492.2303	13.23
C000422	536.2568_13.140951	RP_POS	536.2568	13.14
C000423	341.0861_13.121557	RP_POS	341.0861	13.12
C000424	546.2129_13.142407	RP_POS	546.2129	13.14
C000425	291.2048_13.140619	RP_POS	291.2048	13.14
C000426	300.1928_13.540003	RP_POS	300.1928	13.54
C000427	156.0786_13.883505	RP_POS	156.0786	13.88
C000428	314.0809_13.873611	RP_POS	314.0809	13.87
C000429	242.1516_13.873594	RP_POS	242.1516	13.87
C000430	260.1627_13.871436	RP_POS	260.1627	13.87
C000431	286.178_13.978977	RP_POS	286.178	13.98
C000432	286.1781_13.99558	RP_POS	286.1781	14
C000433	472.1738_14.095334	RP_POS	472.1738	14.1
C000434	242.1515_13.871784	RP_POS	242.1515	13.87
C000435	202.1207_14.128171	RP_POS	202.1207	14.13
C000436	304.1885_14.166318	RP_POS	304.1885	14.17
C000437	830.6398_14.0237665	RP_POS	830.6398	14.02
C000438	254.1523_14.323446	RP_POS	254.1523	14.32
C000439	386.1935_14.506032	RP_POS	386.1935	14.51
C000440	584.2628_14.289549	RP_POS	584.2628	14.29
C000441	382.1751_14.561874	RP_POS	382.1751	14.56
C000442	2143.4778_14.520097	RP_POS	2143.4778	14.52
C000443	592.3188_14.60248	RP_POS	592.3188	14.6
C000444	586.3025_14.6067	RP_POS	586.3025	14.61
C000445	602.2756_14.602264	RP_POS	602.2756	14.6
C000446	606.2734_14.614853	RP_POS	606.2734	14.61
C000447	170.0944_14.604668	RP_POS	170.0944	14.6
C000448	188.1049_14.613508	RP_POS	188.1049	14.61
C000449	597.2733_14.607465	RP_POS	597.2733	14.61
C000450	319.2364_14.6010275	RP_POS	319.2364	14.6
C000451	96.0942_14.627293	RP_POS	96.0942	14.63
C000452	999.9568_14.544151	RP_POS	999.9568	14.54
C000453	1000.1011_14.548126	RP_POS	1000.1011	14.55
C000454	369.1197_14.596492	RP_POS	369.1197	14.6
C000455	1749.9312_14.557193	RP_POS	1749.9312	14.56
C000456	2333.2346_14.547407	RP_POS	2333.2346	14.55
C000457	568.1984_14.680131	RP_POS	568.1984	14.68
C000458	356.184_14.817666	RP_POS	356.184	14.82
C000459	296.1605_14.627848	RP_POS	296.1605	14.63
C000460	266.1526_14.845463	RP_POS	266.1526	14.85
C000461	661.4606_14.774502	RP_POS	661.4606	14.77
C000462	414.2244_14.821082	RP_POS	414.2244	14.82
C000463	1273.3481_14.959508	RP_POS	1273.3481	14.96
C000464	1273.0573_14.958478	RP_POS	1273.0573	14.96
C000465	2971.1328_14.9534	RP_POS	2971.1328	14.95
C000466	328.2249_15.056221	RP_POS	328.2249	15.06
C000467	314.2097_15.245387	RP_POS	314.2097	15.25
C000468	2216.6082_15.309916	RP_POS	2216.6082	15.31
C000469	1266.347_15.317085	RP_POS	1266.347	15.32
C000470	1259.7642_15.345071	RP_POS	1259.7642	15.35
C000471	2202.3606_15.355839	RP_POS	2202.3606	15.36
C000472	1258.0684_15.355424	RP_POS	1258.0684	15.36
C000473	2201.869_15.357027	RP_POS	2201.869	15.36
C000474	979.1541_15.366489	RP_POS	979.1541	15.37
C000475	2936.1472_15.354651	RP_POS	2936.1472	15.35
C000476	2935.827_15.353707	RP_POS	2935.827	15.35
