compound_id	chemical_name	analysismode	mz	rt
C000141	2-Hydroxypyridine	HILIC_POS	96.0443	2.04
C000142	Palmitoylcarnitine	HILIC_POS	400.3419	2.07
C000143	N-Acetylglycine	HILIC_POS	118.0497	2.15
C000144	Phenylacetylglutamine	HILIC_POS	265.119	2.29
C000145	Uracil	HILIC_POS	113.0343	2.39
C000146	Pyroglutamate / Oxoproline	HILIC_POS	130.0495	2.41
C000147	Glycocholate	HILIC_POS	466.316	2.67
C000148	Kynurenic acid	HILIC_POS	190.0498	2.9
C000149	Nicotinamide	HILIC_POS	123.0545	3.12
C000150	Deoxyuridine	HILIC_POS	211.0713	3.22
C000151	5-Hydroxyindole-3-Acetic Acid	HILIC_POS	192.0649	3.47
C000152	N-Acetylglutamate	HILIC_POS	190.0711	3.78
C000153	N-Acetylserine	HILIC_POS	130.0501	3.78
C000154	Purine	HILIC_POS	121.0509	3.8
C000155	S-Carboxymethylcysteine	HILIC_POS	162.0218	4.08
C000156	N-Acetylaspartate	HILIC_POS	176.0553	4.09
C000157	Xanthurenate	HILIC_POS	206.0449	4.15
C000158	4-Pyridoxic acid	HILIC_POS	206.0449	4.16
C000159	Ureidopropionate	HILIC_POS	133.0606	4.22
C000160	Riboflavin	HILIC_POS	377.1458	4.53
C000161	N-Acetylasparagine	HILIC_POS	175.0713	4.55
C000162	Xanthine	HILIC_POS	153.0409	4.63
C000163	Sepiapterin	HILIC_POS	238.0923	4.8
C000164	D-Glucuronolactone	HILIC_POS	159.0277	4.81
C000165	Hypoxanthine	HILIC_POS	137.0456	4.82
C000166	1-Methyluric Acid	HILIC_POS	183.0511	4.83
C000167	Cotinine N-oxide	HILIC_POS	193.0969	5.07
C000168	N-Methyltryptamine	HILIC_POS	175.1268	5.11
C000169	3-Amino-4-Hydroxybenzoate / 3-Amino-5-Hydroxybenzoate	HILIC_POS	154.0499	5.19
C000170	Methylthioadenosine	HILIC_POS	280.0866	5.22
C000171	Cotinine	HILIC_POS	177.1022	5.29
C000172	Inosine	HILIC_POS	269.0882	5.45
C000173	Xanthosine	HILIC_POS	285.083	5.54
C000174	Pterin	HILIC_POS	164.0568	5.68
C000175	3-Nitro-L-Tyrosine	HILIC_POS	209.0556	5.78
C000176	Glutarylcarnitine	HILIC_POS	276.1444	5.78
C000177	5'-Deoxyadenosine	HILIC_POS	274.0924	5.79
C000178	Indole-3-Ethanol	HILIC_POS	144.0806	5.9
C000179	Tryptamine	HILIC_POS	183.0786	5.91
C000180	2-Aminophenol	HILIC_POS	110.0601	5.92
C000181	D/L N-Acetylglucosamine / D/L N-Acetylgalactosamine / D/L N-Acetylmannosamine	HILIC_POS	222.0976	5.95
C000182	Uric acid	HILIC_POS	169.0354	6.08
C000183	L-Phenylalanine	HILIC_POS	166.0874	6.18
C000184	Allantoin	HILIC_POS	159.0512	6.22
C000185	Kynurenine	HILIC_POS	209.0922	6.3
C000186	L-Leucine	HILIC_POS	132.1019	6.3
C000187	Dopamine	HILIC_POS	154.0875	6.34
C000188	Biopterin	HILIC_POS	238.0938	6.39
C000189	L-Isoleucine	HILIC_POS	132.1016	6.43
C000190	Norleucine	HILIC_POS	132.1017	6.44
C000191	Guanosine	HILIC_POS	284.0991	6.47
C000192	Adenosine	HILIC_POS	268.1043	6.66
C000193	N-Acetylneuraminate	HILIC_POS	310.1133	6.66
C000194	Deoxyadenosine	HILIC_POS	274.0925	6.67
C000195	Dihydrobiopterin	HILIC_POS	240.1095	6.77
C000196	Tryptophan	HILIC_POS	205.0959	6.78
C000197	2-Deoxy-D-Glucose	HILIC_POS	165.0761	6.8
C000198	Galactitol	HILIC_POS	183.0863	6.8
C000199	Phenylglycine	HILIC_POS	152.071	6.82
C000200	Gluconate	HILIC_POS	179.0542	6.83
C000201	Cyclic GMP	HILIC_POS	346.0546	6.84
C000202	Methyl 4-Aminobutyrate	HILIC_POS	118.0858	6.84
C000203	Phenylethanolamine	HILIC_POS	138.0894	6.86
C000204	L-Methionine	HILIC_POS	150.0591	6.87
C000205	Glucose	HILIC_POS	163.0591	6.92
C000206	trans-3-hydroxycotinine	HILIC_POS	193.0963	6.95
C000207	3-Methoxytyramine	HILIC_POS	168.1006	6.96
C000208	Urocanate	HILIC_POS	139.0502	6.96
C000209	Glucuronate / Galacturonate	HILIC_POS	177.0393	7.06
C000210	Betaine/ L-Valine/ Norvaline	HILIC_POS	118.0864	7.13
C000211	Trigonelline	HILIC_POS	138.0553	7.16
C000212	7-Methylguanine	HILIC_POS	166.0726	7.18
C000213	3-Methoxytyrosine	HILIC_POS	212.0934	7.19
C000214	Pipecolate	HILIC_POS	130.0864	7.28
C000215	Hydroxykynurenine	HILIC_POS	225.0872	7.33
C000216	Adenine	HILIC_POS	136.0618	7.39
C000217	Guanine	HILIC_POS	152.0566	7.39
C000218	Ectoine	HILIC_POS	125.0716	7.43
C000219	O-Succinyl-Homoserine	HILIC_POS	224.0582	7.44
C000220	Pyridoxine	HILIC_POS	170.0832	7.47
C000221	Aminocaproate	HILIC_POS	136.0753	7.49
C000222	4-Hydroxy-4-(3-pyridyl) butanoic acid	HILIC_POS	182.0815	7.5
C000223	L-Proline	HILIC_POS	116.0709	7.5
C000224	L-Tyrosine	HILIC_POS	182.0816	7.5
C000225	Methyl Vanillate	HILIC_POS	165.0545	7.5
C000226	N-Methylglutamate	HILIC_POS	162.076	7.51
C000227	Cyclic AMP	HILIC_POS	330.0602	7.52
C000228	Sucrose / Trehalose	HILIC_POS	365.1055	7.57
C000229	Dimethylglycine	HILIC_POS	104.0708	7.58
C000230	Beta-alanine methyl ester	HILIC_POS	104.0708	7.6
C000231	4-Guanidinobutanoate	HILIC_POS	146.0922	7.64
C000232	Taurine	HILIC_POS	126.0221	7.68
C000233	4-Imidazoleacetate	HILIC_POS	127.05	7.79
C000234	Methylguanidine	HILIC_POS	74.0714	7.8
C000235	Trimethylamine	HILIC_POS	60.0811	7.84
C000236	L-Cysteine	HILIC_POS	122.027	7.86
C000237	Lactose	HILIC_POS	343.1237	7.87
C000238	Serotonin	HILIC_POS	177.1023	7.89
C000239	2-Aminothiazoline-4-carboxylic acid	HILIC_POS	147.022	7.95
C000240	2-Aminoisobutyrate / Gamma-aminobutyrate	HILIC_POS	104.071	7.96
C000241	L-Alanine	HILIC_POS	90.0551	7.99
C000242	Creatine	HILIC_POS	132.0762	8.05
C000243	Aminoadipate	HILIC_POS	162.0759	8.06
C000244	Hypotaurine	HILIC_POS	110.0268	8.1
C000245	Creatinine	HILIC_POS	114.066	8.2
C000246	Aminoisobutanoate	HILIC_POS	104.0706	8.21
C000247	Sarcosine	HILIC_POS	90.055	8.25
C000248	D-Alanine	HILIC_POS	90.055	8.38
C000249	L-Glutamic Acid/ N-Methyl-D-aspartic acid	HILIC_POS	148.0602	8.38
C000250	Raffinose	HILIC_POS	527.1586	8.42
C000251	cis-4-hydroxy-D-proline	HILIC_POS	132.0669	8.43
C000252	Carnitine	HILIC_POS	144.1014	8.44
C000253	Octopamine	HILIC_POS	154.0865	8.48
C000254	1-Aminocyclopropanecarboxylate	HILIC_POS	102.0548	8.49
C000255	L-Threonine / Homoserine/ Allothreonine	HILIC_POS	120.0652	8.49
C000256	Aspartate	HILIC_POS	134.0447	8.5
C000257	1-Methyladenosine	HILIC_POS	282.119	8.59
C000258	N-Alpha-Acetyllysine	HILIC_POS	189.1233	8.69
C000259	Pro-Gly	HILIC_POS	173.092	8.72
C000260	Cytidine 2',3'-Cyclic Phosphate	HILIC_POS	306.0485	8.78
C000261	Cytidine Monophosphate	HILIC_POS	306.0487	8.78
C000262	Glutamine	HILIC_POS	147.0762	8.78
C000263	N-Acetylputrescine	HILIC_POS	131.1178	8.8
C000264	Adrenaline(Epinephrine)	HILIC_POS	188.068	8.81
C000265	5-aminolevulinic acid	HILIC_POS	132.668	8.82
C000266	Deoxycytidine	HILIC_POS	228.0989	8.84
C000267	Guanidinoacetate	HILIC_POS	118.0611	8.84
C000268	Glycine	HILIC_POS	76.0395	8.9
C000269	Guanidinosuccinate	HILIC_POS	176.0666	8.9
C000270	Citrulline	HILIC_POS	176.1025	8.91
C000271	Beta-Alanine	HILIC_POS	90.0552	8.95
C000272	L-Aspartic Acid	HILIC_POS	134.0447	8.96
C000273	Asparagine	HILIC_POS	133.061	8.97
C000274	5-Methylcytosine	HILIC_POS	126.0686	8.98
C000275	L-Serine	HILIC_POS	106.0498	8.98
C000276	Cytosine	HILIC_POS	112.0504	9.02
C000277	Diethanolamine	HILIC_POS	106.0861	9.32
C000278	nicotine-1-N-oxide	HILIC_POS	179.1177	9.35
C000279	Cytidine	HILIC_POS	244.0929	9.43
C000280	Glucosaminate	HILIC_POS	196.0834	9.55
C000281	6-Hydroxydopamine	HILIC_POS	152.0719	9.72
C000282	S-Adenosylhomocysteine	HILIC_POS	385.1283	10.58
C000283	L-Cystine	HILIC_POS	241.0311	10.61
C000284	Cystathionine	HILIC_POS	223.075	10.86
C000285	D/L Galactosamine / D-Mannosamine	HILIC_POS	NA	10.96
C000286	D/L Glucosamine	HILIC_POS	180.0875	11.18
C000287	Asymmetrical dimethylarginine	HILIC_POS	203.1503	12.01
C000288	L-Histidine	HILIC_POS	156.0765	12.2
C000289	3-Hydroxy-3-Methylglutaryl-Coa	HILIC_POS	934.1468	12.23
C000290	1-Methyl-L-Histidine	HILIC_POS	170.0926	12.37
C000291	L-Arginine	HILIC_POS	175.1185	12.83
C000292	Ornithine	HILIC_POS	133.0975	12.9
C000293	L-Lysine	HILIC_POS	147.1127	12.92
C000294	5-Hydroxylysine	HILIC_POS	163.1062	13.14
C000295	N,N,N-Trimethyllysine	HILIC_POS	189.1597	13.24
C000296	Anserine	HILIC_POS	241.1295	13.47
C000297	Carnosine	HILIC_POS	227.1165	13.57
C000298	Cadaverine	HILIC_POS	103.1235	15.73
C000299	Histamine	HILIC_POS	112.0865	15.85
C000300	Putrescine	HILIC_POS	89.1074	16.33
C000301	103.0401526_38.7205	RP_NEG	103.0401526	38.7205
C000302	124.9921137_25.69	RP_NEG	124.9921137	25.69
C000303	125.0971531_252.187	RP_NEG	125.0971531	252.187
C000304	131.0350169_43.4785	RP_NEG	131.0350169	43.4785
C000305	137.0243426_237.65	RP_NEG	137.0243426	237.65
C000306	141.0191813_39.7295	RP_NEG	141.0191813	39.7295
C000307	142.9995615_25.6395	RP_NEG	142.9995615	25.6395
C000308	146.0609892_59.634	RP_NEG	146.0609892	59.634
C000309	159.0662874_93.753	RP_NEG	159.0662874	93.753
C000310	160.0403977_217.066	RP_NEG	160.0403977	217.066
C000311	163.0398803_213.425	RP_NEG	163.0398803	213.425
C000312	165.0190933_84.426	RP_NEG	165.0190933	84.426
C000313	169.1233735_291.555	RP_NEG	169.1233735	291.555
C000314	173.0818392_201.919	RP_NEG	173.0818392	201.919
C000315	174.0559957_220.091	RP_NEG	174.0559957	220.091
C000316	178.0513101_75.323	RP_NEG	178.0513101	75.323
C000317	187.097684_252.188	RP_NEG	187.097684	252.188
C000318	188.0354075_64.41	RP_NEG	188.0354075	64.41
C000319	193.0504961_243.101	RP_NEG	193.0504961	243.101
C000320	193.0873694_346.6045	RP_NEG	193.0873694	346.6045
C000321	194.0821811_396.326	RP_NEG	194.0821811	396.326
C000322	197.0458281_39.246	RP_NEG	197.0458281	39.246
C000323	199.1704032_493.8805	RP_NEG	199.1704032	493.8805
C000324	201.1132089_285.5	RP_NEG	201.1132089	285.5
C000325	204.0301559_58.991	RP_NEG	204.0301559	58.991
C000326	211.0611918_210.401	RP_NEG	211.0611918	210.401
C000327	215.1652138_344.225	RP_NEG	215.1652138	344.225
C000328	218.0497358_39.132	RP_NEG	218.0497358	39.132
C000329	224.0927391_386.03	RP_NEG	224.0927391	386.03
C000330	227.2016186_543.4915	RP_NEG	227.2016186	543.4915
C000331	229.1445296_338.154	RP_NEG	229.1445296	338.154
C000332	249.0226617_228.567	RP_NEG	249.0226617	228.567
C000333	253.217211_562.131	RP_NEG	253.217211	562.131
C000334	255.2329209_588.913	RP_NEG	255.2329209	588.913
C000335	263.1039518_76.5915	RP_NEG	263.1039518	76.5915
C000336	269.1505071_254.002	RP_NEG	269.1505071	254.002
C000337	283.2640659_630.699	RP_NEG	283.2640659	630.699
C000338	301.2166991_553.132	RP_NEG	301.2166991	553.132
C000339	303.2324007_579.109	RP_NEG	303.2324007	579.109
C000340	308.2550007_549.55	RP_NEG	308.2550007	549.55
C000341	311.2951461_667.645	RP_NEG	311.2951461	667.645
C000342	353.1237109_305.487	RP_NEG	353.1237109	305.487
C000343	367.1579602_295.185	RP_NEG	367.1579602	295.185
C000344	377.1801555_330.301	RP_NEG	377.1801555	330.301
C000345	381.1547164_344.2445	RP_NEG	381.1547164	344.2445
C000346	387.0745278_225.537	RP_NEG	387.0745278	225.537
C000347	391.2845279_376.3225	RP_NEG	391.2845279	376.3225
C000348	407.2795568_370.895	RP_NEG	407.2795568	370.895
C000349	412.9681154_370.888	RP_NEG	412.9681154	370.888
C000350	432.3107711_419.343	RP_NEG	432.3107711	419.343
C000351	465.3035052_590.7235	RP_NEG	465.3035052	590.7235
C000352	498.2881469_350.876	RP_NEG	498.2881469	350.876
C000353	540.3294353_481.447	RP_NEG	540.3294353	481.447
C000354	568.3605855_524.092	RP_NEG	568.3605855	524.092
C000355	129.01959_38.589	RP_NEG	129.01959	38.589
C000356	149.0247928_49.377	RP_NEG	149.0247928	49.377
C000357	151.0400229_76.748	RP_NEG	151.0400229	76.748
C000358	151.0400229_76.748	RP_NEG	151.0400229	76.748
C000359	164.0352497_189.201	RP_NEG	164.0352497	189.201
C000360	206.0820307_183.75	RP_NEG	206.0820307	183.75
C000361	219.0648765_223.117	RP_NEG	219.0648765	223.117
C000362	221.0817_318.818	RP_NEG	221.0817	318.818
C000363	269.2483184_610.114	RP_NEG	269.2483184	610.114
C000364	281.2484059_600.425	RP_NEG	281.2484059	600.425
C000365	367.1395085_312.143	RP_NEG	367.1395085	312.143
C000366	147.0304412_38.8285	RP_NEG	147.0304412	38.8285
C000367	194.0458501_129.242	RP_NEG	194.0458501	129.242
C000368	196.0513279_129.83	RP_NEG	196.0513279	129.83
C000369	290.0889567_26.218	RP_NEG	290.0889567	26.218
C000370	290.0889567_26.218	RP_NEG	290.0889567	26.218
C000371	305.0335628_47.49	RP_NEG	305.0335628	47.49
C000372	308.0994296_26.262	RP_NEG	308.0994296	26.262
C000373	308.0994296_26.262	RP_NEG	308.0994296	26.262
C000374	341.1090237_27.995	RP_NEG	341.1090237	27.995
C000375	377.0859712_25.7055	RP_NEG	377.0859712	25.7055
C000376	383.1916888_82.008	RP_NEG	383.1916888	82.008
C000377	384.1952056_81.964	RP_NEG	384.1952056	81.964
C000378	457.2950804_585.8205	RP_NEG	457.2950804	585.8205
C000379	471.2017542_286.098	RP_NEG	471.2017542	286.098
C000380	493.1831681_285.469	RP_NEG	493.1831681	285.469
C000381	495.081364_243.105	RP_NEG	495.081364	243.105
C000382	495.1195238_26.743	RP_NEG	495.1195238	26.743
C000383	509.148986_286.098	RP_NEG	509.148986	286.098
C000384	527.2142942_76.556	RP_NEG	527.2142942	76.556
C000385	527.2142942_76.556	RP_NEG	527.2142942	76.556
C000386	531.131017_286.1	RP_NEG	531.131017	286.1
C000387	533.0357104_243.213	RP_NEG	533.0357104	243.213
C000388	579.0992744_344.8305	RP_NEG	579.0992744	344.8305
C000389	617.0533595_344.3915	RP_NEG	617.0533595	344.3915
C000390	41.00350927_26.2575	RP_NEG	41.00350927	26.2575
C000391	41.03963609_27.9945	RP_NEG	41.03963609	27.9945
C000392	41.99860804_26.288	RP_NEG	41.99860804	26.288
C000393	41.99793785_794.2125	RP_NEG	41.99793785	794.2125
C000394	42.99572075_26.353	RP_NEG	42.99572075	26.353
C000395	43.01908035_26.51	RP_NEG	43.01908035	26.51
C000396	44.99773729_21.852	RP_NEG	44.99773729	21.852
C000397	44.99777152_943.1715	RP_NEG	44.99777152	943.1715
C000398	46.00126264_21.761	RP_NEG	46.00126264	21.761
C000399	46.00121516_942.21	RP_NEG	46.00121516	942.21
C000400	47.01393164_25.6595	RP_NEG	47.01393164	25.6595
C000401	47.9673273_38.515	RP_NEG	47.9673273	38.515
C000402	55.01933779_26.2845	RP_NEG	55.01933779	26.2845
C000403	56.01401225_75.343	RP_NEG	56.01401225	75.343
C000404	56.96316627_20.798	RP_NEG	56.96316627	20.798
C000405	56.99875623_26.127	RP_NEG	56.99875623	26.127
C000406	57.03485081_26.954	RP_NEG	57.03485081	26.954
C000407	57.96164229_20.832	RP_NEG	57.96164229	20.832
C000408	58.0304471_26.2415	RP_NEG	58.0304471	26.2415
C000409	58.95862776_20.7405	RP_NEG	58.95862776	20.7405
C000410	59.01391135_40.653	RP_NEG	59.01391135	40.653
C000411	61.98882398_25.683	RP_NEG	61.98882398	25.683
C000412	61.98814194_951.691	RP_NEG	61.98814194	951.691
C000413	62.96439215_28.4145	RP_NEG	62.96439215	28.4145
C000414	62.98852037_954.003	RP_NEG	62.98852037	954.003
C000415	62.99159347_26.0225	RP_NEG	62.99159347	26.0225
C000416	64.94549531_955.337	RP_NEG	64.94549531	955.337
C000417	67.01918115_28.5575	RP_NEG	67.01918115	28.5575
C000418	68.99571425_951.023	RP_NEG	68.99571425	951.023
C000419	68.99577618_750.013	RP_NEG	68.99577618	750.013
C000420	69.00999083_26.178	RP_NEG	69.00999083	26.178
C000421	69.03450855_39.6135	RP_NEG	69.03450855	39.6135
C000422	69.99905205_950.765	RP_NEG	69.99905205	950.765
C000423	70.03049735_26.051	RP_NEG	70.03049735	26.051
C000424	70.99864737_948.618	RP_NEG	70.99864737	948.618
C000425	71.01450059_26.464	RP_NEG	71.01450059	26.464
C000426	71.013641_950.474	RP_NEG	71.013641	950.474
C000427	71.05017917_45.06	RP_NEG	71.05017917	45.06
C000428	72.0462492_26.23	RP_NEG	72.0462492	26.23
C000429	72.99379779_26.211	RP_NEG	72.99379779	26.211
C000430	73.01134638_155.8955	RP_NEG	73.01134638	155.8955
C000431	73.02974483_38.301	RP_NEG	73.02974483	38.301
C000432	73.02928745_286.101	RP_NEG	73.02928745	286.101
C000433	73.94588107_963.837	RP_NEG	73.94588107	963.837
C000434	74.02550383_26.1055	RP_NEG	74.02550383	26.1055
C000435	74.02455347_95.933	RP_NEG	74.02455347	95.933
