compound_id	chemical_name	analysismode	mz	rt
C000043	carnitine	HILIC_POS	162.1119	8.76
C000044	carnosine	HILIC_POS	227.1131	9.3
C000045	choline	HILIC_POS	104.107	8.17
C000046	citrulline	HILIC_POS	176.1022	8.36
C000047	creatine	HILIC_POS	132.0763	8.3
C000048	creatinine	HILIC_POS	114.0662	6.42
C000049	cytosine	HILIC_POS	112.0505	6.12
C000050	deoxyinosine	HILIC_POS	253.0923	4.98
C000051	diacetylspermine	HILIC_POS	287.2429	10.2
C000052	didanosine	HILIC_POS	237.0974	4.71
C000053	dimethyllysine	HILIC_POS	175.1437	10.22
C000054	geranyl acetoacetate	HILIC_POS	239.1633	1.75
C000055	glutamate	HILIC_POS	148.0598	7.61
C000056	glutamine	HILIC_POS	147.0759	8.05
C000057	Harman	HILIC_POS	183.091	6.25
C000058	histamine	HILIC_POS	112.0869	9.12
C000059	hydroxyproline	HILIC_POS	132.0651	7.89
C000060	hypoxanthine	HILIC_POS	137.0453	4.83
C000061	imidazole propionate	HILIC_POS	141.0652	7.39
C000062	inosine	HILIC_POS	269.087	4.86
C000063	isoleucine	HILIC_POS	132.1016	7.04
C000064	kynurenic acid	HILIC_POS	190.0492	5.22
C000065	leucine	HILIC_POS	132.1015	6.91
C000066	linoleoyl ethanolamide	HILIC_POS	324.2884	1.94
C000067	lysine	HILIC_POS	147.1125	9.37
C000068	methionine	HILIC_POS	150.0577	7
C000069	methionine sulfoxide	HILIC_POS	166.0528	8.62
C000070	methylpyridonecarboxamide	HILIC_POS	153.0653	4.25
C000071	N-Acetylglutamic acid	HILIC_POS	190.0705	4.51
C000072	N-acetylhistidine	HILIC_POS	198.0844	8.36
C000073	N-acetyl-L-arginine	HILIC_POS	217.1287	8.12
C000074	N-acetylputrescine	HILIC_POS	131.1176	7.83
C000075	N-acetylspermidine	HILIC_POS	188.1751	9.71
C000076	nicotinic acid	HILIC_POS	124.0392	3.65
C000077	N-methylproline	HILIC_POS	130.086	8.57
C000078	NMMA	HILIC_POS	189.1339	9.34
C000079	ornithine	HILIC_POS	133.0968	9.28
C000080	pantothenate	HILIC_POS	220.1171	3.03
C000081	phenylalanine	HILIC_POS	166.0859	6.66
C000082	phytosphingosine	HILIC_POS	318.299	5.81
C000083	pipecolic acid	HILIC_POS	130.086	7.93
C000084	piperine	HILIC_POS	286.1428	1.89
C000085	proline	HILIC_POS	116.0705	8.07
C000086	proline betaine	HILIC_POS	144.1013	9.17
C000087	putrescine	HILIC_POS	89.1077	9.29
C000088	pyridoxamine	HILIC_POS	169.0966	9.03
C000089	pyroglutamic acid	HILIC_POS	130.0495	8.04
C000090	serine	HILIC_POS	106.0499	7.68
C000091	sphinganine	HILIC_POS	302.3038	5.71
C000092	taurine	HILIC_POS	126.0218	6.1
C000093	tetrahydro-beta-carboline-carboxylic acid	HILIC_POS	217.0962	6.36
C000094	thiamine	HILIC_POS	265.1105	9.5
C000095	threonine	HILIC_POS	120.0655	7.6
C000096	threosphingosine	HILIC_POS	300.2883	5.68
C000097	triethanolamine	HILIC_POS	150.1119	7.64
C000098	trigonelline	HILIC_POS	138.0546	8.85
C000099	trimethylbenzene	HILIC_POS	121.101	1.66
C000100	trimethyllysine	HILIC_POS	189.1589	11.17
C000101	tryptophan	HILIC_POS	205.0963	6.45
C000102	tthyl hexadecenoate	HILIC_POS	283.262	1.68
C000103	tyrosine	HILIC_POS	182.0807	6.78
C000104	urobilin	HILIC_POS	595.3462	6.42
C000105	urocanic acid	HILIC_POS	139.0499	4.5
C000106	valine	HILIC_POS	118.0861	7.36
C000107	1,2,3,4-Tetrahydro-1-methyl-beta-carboline-3-carboxylic acid	HILIC_NEG	229.098	3.81
C000108	1-3-7-trimethylurate	HILIC_NEG	209.0679	3.83
C000109	2-Aminobutyric Acid	HILIC_NEG	102.056	3.04
C000110	2-hydroxy-3-methylpentanoic acid / leucinic acid	HILIC_NEG	131.0712	3.66
C000111	2-hydroxyglutarate	HILIC_NEG	147.0297	7.21
C000112	2-Methylglutaric acid	HILIC_NEG	145.0503	7.17
C000113	3-methyladipate-pimelate	HILIC_NEG	159.066	7.31
C000114	4-hydroxybenzaldehyde	HILIC_NEG	121.0295	2.53
C000115	4-methylcatechol	HILIC_NEG	123.045	1.37
C000116	4-nitrophenol	HILIC_NEG	138.0195	4.08
C000117	4-pyridoxate	HILIC_NEG	182.0459	3.84
C000118	acesulfame	HILIC_NEG	161.9863	3.48
C000119	acetylalanine	HILIC_NEG	130.0508	3.92
C000120	adenine	HILIC_NEG	134.0472	2.27
C000121	alanine	HILIC_NEG	88.0403	3.3
C000122	alpha-hydroxybutyrate	HILIC_NEG	103.0399	3.87
C000123	alpha-ketoglutarate	HILIC_NEG	145.0141	7.76
C000124	alpha-ketoisovalerate	HILIC_NEG	115.0399	3.52
C000125	arginine	HILIC_NEG	173.1041	4.26
C000126	ascorbate	HILIC_NEG	175.0245	9.5
C000127	asparagine	HILIC_NEG	131.0461	3.96
C000128	aspartate	HILIC_NEG	132.0302	5.35
C000129	azelaic acid	HILIC_NEG	187.0972	7.13
C000130	butyrate / isobutytare	HILIC_NEG	87.0451	3.91
C000131	caproic acid	HILIC_NEG	115.0765	3.73
C000132	caprylic acid	HILIC_NEG	143.1074	3.6
C000133	chenodeoxycholate/deoxycholate	HILIC_NEG	391.2852	4.05
C000134	cholate	HILIC_NEG	407.2798	4.21
C000135	citrate	HILIC_NEG	191.0195	9.42
C000136	citrulline	HILIC_NEG	174.0881	3.64
C000137	cystine	HILIC_NEG	239.0164	6.29
C000138	deoxyinosine	HILIC_NEG	251.078	2.79
C000139	dihydroxybenzoic Acid	HILIC_NEG	153.019	4.82
C000140	docosapentaenoate	HILIC_NEG	329.2483	3.19
C000141	eicosapentaenoic acid	HILIC_NEG	301.2169	3.24
C000142	erythronic acid	HILIC_NEG	135.0298	4.43
C000143	ethyl glucuronide	HILIC_NEG	221.0663	4.03
C000144	fructose/glucose/galactose	HILIC_NEG	179.0559	2.16
C000145	fucose	HILIC_NEG	163.061	1.59
C000146	fumarate/maleate	HILIC_NEG	115.0035	7.33
C000147	glucurote	HILIC_NEG	193.0351	5.45
C000148	glutamate	HILIC_NEG	146.0457	5.32
C000149	glutamine	HILIC_NEG	145.0618	3.7
C000150	glycerate	HILIC_NEG	105.0192	4.39
C000151	glycocholate	HILIC_NEG	464.3012	4.04
C000152	guanine	HILIC_NEG	150.0418	2.65
C000153	guanosine	HILIC_NEG	282.0841	3.06
C000154	heptadecanoate	HILIC_NEG	269.2485	3.28
C000155	histidine	HILIC_NEG	154.0618	4.04
C000156	homovanillate	HILIC_NEG	181.0505	4.57
C000157	hydrocinnamic acid	HILIC_NEG	149.0607	3.88
C000158	hydroxyisovaleric acid	HILIC_NEG	117.0556	3.71
C000159	hypoxanthine	HILIC_NEG	135.0311	3.25
C000160	imidazolelactate	HILIC_NEG	155.0459	4.57
C000161	inosine	HILIC_NEG	267.0726	3.4
C000162	lactate	HILIC_NEG	89.0243	4.03
C000163	lactose	HILIC_NEG	341.1086	2.61
C000164	leucine	HILIC_NEG	130.0871	2.62
C000165	levoglucosan	HILIC_NEG	161.0454	7.13
C000166	linoleoyl ethanolamide	HILIC_NEG	322.2749	1.07
C000167	lithocholate	HILIC_NEG	375.2902	3.95
C000168	L-phenyllactic Acid	HILIC_NEG	165.0554	3.82
C000169	malate	HILIC_NEG	133.0141	7.32
C000170	malonate	HILIC_NEG	103.0036	7.48
C000171	methionine	HILIC_NEG	148.0437	3.16
C000172	Methylbutyric aid / Valeric / Isovaleric	HILIC_NEG	101.0607	3.8
C000173	N-acetylglutamate	HILIC_NEG	188.0563	7.02
C000174	nicotinate	HILIC_NEG	122.0247	4.2
C000175	orotate	HILIC_NEG	155.0096	4.71
C000176	oxalate	HILIC_NEG	88.988	7.77
C000177	pantothete	HILIC_NEG	218.103	4.07
C000178	pentadecanoate	HILIC_NEG	241.2171	3.34
C000179	phenylacetate	HILIC_NEG	135.0451	3.97
C000180	phenylalanine	HILIC_NEG	164.0715	3.24
C000181	proline	HILIC_NEG	114.056	3.06
C000182	propionate	HILIC_NEG	73.0293	4.05
C000183	pseudouridine	HILIC_NEG	243.0619	2.34
C000184	pyrocatechol	HILIC_NEG	109.0294	1.46
C000185	quinic acid	HILIC_NEG	191.0561	4.43
C000186	ribitol	HILIC_NEG	151.0609	1.76
C000187	riboflavin	HILIC_NEG	375.13	1.61
C000188	saccharin	HILIC_NEG	181.9916	3.81
C000189	salicylate	HILIC_NEG	137.0242	3.96
C000190	sebacate	HILIC_NEG	201.1131	7.09
C000191	serine	HILIC_NEG	104.0353	4.04
C000192	shikimate	HILIC_NEG	173.0449	4.74
C000193	sorbitol	HILIC_NEG	181.0716	2.01
C000194	suberate	HILIC_NEG	173.0816	7.14
C000195	succite	HILIC_NEG	117.0192	7.27
C000196	tartarate	HILIC_NEG	149.0087	7.41
C000197	taurine	HILIC_NEG	124.0072	3.72
C000198	taurodeoxycholate/taurochenodeoxycholate	HILIC_NEG	498.2895	3.56
C000199	threonine	HILIC_NEG	118.0508	3.67
C000200	thymine	HILIC_NEG	125.0355	1.35
C000201	tryptophan	HILIC_NEG	203.0825	3.46
C000202	tyrosine	HILIC_NEG	180.0665	3.77
C000203	uracil	HILIC_NEG	111.0199	1.55
C000204	urate	HILIC_NEG	167.0207	5.35
C000205	uridine	HILIC_NEG	243.0619	1.8
C000206	valine	HILIC_NEG	116.0716	2.88
C000207	xanthine	HILIC_NEG	151.0258	5.12
C000208	xylose	HILIC_NEG	149.0453	1.63
C000209	1,2,3,4-Tetrahydro-b-carboline-1,3-dicarboxylic acid	RP_NEG	259.0722	1.28
C000210	12.13-diHOME	RP_NEG	313.2383	10.16
C000211	13-docosenoate	RP_NEG	337.3109	16.99
C000212	2-hydroxyhexadecanoate	RP_NEG	271.2281	13.93
C000213	2-hydroxymyristic acid	RP_NEG	243.1961	12.52
C000214	4-hydroxystyrene	RP_NEG	119.0489	2.55
C000215	7-ketodeoxycholate	RP_NEG	405.2644	8.6
C000216	9.10-diHOME	RP_NEG	313.2385	10.36
C000217	acesulfame	RP_NEG	161.9854	1.02
C000218	acetytyrosine	RP_NEG	222.0765	1.13
C000219	adrenic acid	RP_NEG	331.2641	15.06
C000220	alpha-linolenic acid	RP_NEG	277.2172	13.76
C000221	alpha-muricholate	RP_NEG	407.2798	8.12
C000222	arachidonic acid	RP_NEG	303.2329	14.31
C000223	azelate	RP_NEG	187.0965	4.48
C000224	carnosol	RP_NEG	329.1757	10.79
C000225	chenodeoxycholate	RP_NEG	391.285	10.56
C000226	cholate	RP_NEG	407.2801	9.13
C000227	deoxycholic acid	RP_NEG	391.2855	10.77
C000228	docosahexaenoic acid	RP_NEG	327.2326	14.09
C000229	docosapentaenoic acid	RP_NEG	329.2486	14.45
C000230	dodecanedioic acid	RP_NEG	229.1439	8.01
C000231	eicosapentaenoic acid	RP_NEG	301.2172	13.62
C000232	eicosatrienoic acid	RP_NEG	305.2485	14.78
C000233	eicosenoate	RP_NEG	309.28	16.12
C000234	glycodeoxycholic acid	RP_NEG	448.3067	9.52
C000235	glycolithocholic acid	RP_NEG	432.3118	10.9
C000236	glycoursodeoxycholic acid	RP_NEG	448.3069	8.1
C000237	hexadecanedioic acid	RP_NEG	285.2067	10.78
C000238	hyodeoxycholate/ursodeoxycholate	RP_NEG	391.2851	9.25
C000239	ketodeoxycholate	RP_NEG	405.2644	8.35
C000240	linoleic acid	RP_NEG	279.2329	14.48
C000241	lithocholic acid	RP_NEG	375.2901	12.43
C000242	lysoPC(O-18:0)	RP_NEG	554.3816	13.94
C000243	maslinic acid	RP_NEG	471.3475	11.82
C000244	myristic acid	RP_NEG	227.2008	14.01
C000245	nervonic acid	RP_NEG	365.3421	17.96
C000246	oleanolic acid	RP_NEG	455.3528	13.87
C000247	oleic acid	RP_NEG	281.2486	15.27
C000248	oxymetazoline	RP_NEG	259.1813	6.2
C000249	palmitic acid	RP_NEG	255.2326	15.16
C000250	palmitoleic acid	RP_NEG	253.217	14.21
C000251	palmitoylethanolamide	RP_NEG	334.2518	13.73
C000252	PGE2-d4	RP_NEG	355.2428	8.07
C000253	phenyllactate	RP_NEG	165.0545	2.55
C000254	p-hydroxyphenylacetate	RP_NEG	151.0388	1.47
C000255	sebacate	RP_NEG	201.1123	6.18
C000256	stearic acid	RP_NEG	283.2639	16.09
C000257	taurochenodesoxycholic acid	RP_NEG	498.2891	8.29
C000258	taurodeoxycholic acid	RP_NEG	498.2895	8.55
C000259	taurohyodeoxycholate/ tauroursodeoxycholate	RP_NEG	498.2896	7.26
C000260	taurolithocholic acid	RP_NEG	482.2942	9.71
C000261	tetradecanedioate	RP_NEG	257.1756	9.44
C000262	undecanedicarboxylic acid	RP_NEG	243.1598	8.74
C000263	undecanedionate	RP_NEG	215.1281	7.19
C000264	urobilin	RP_NEG	593.3345	6.51
C000265	7-Hexadecenoic acid methyl ester	RP_POS	269.2475	4.06
C000266	alpha-Hydroxymetoprolol	RP_POS	594.3803	5.73
C000267	beta-sitosterol	RP_POS	397.3832	7.72
C000268	C14:0 CE	RP_POS	619.5422	11.55
C000269	C14:0 SM	RP_POS	675.5414	7.53
C000270	C16:0 CE	RP_POS	647.5738	11.97
C000271	C16:0 Ceramide (d18:1)	RP_POS	538.5199	8.2
C000272	C16:0 LPC	RP_POS	496.3399	4.77
C000273	C16:0 SM	RP_POS	703.5748	8.05
C000274	C16:1 CE	RP_POS	645.5578	11.63
C000275	C16:1 MAG	RP_POS	351.2504	4.96
C000276	C16:1 SM	RP_POS	701.5568	7.7
C000277	C18:0 CE	RP_POS	675.604	12.39
C000278	C18:0 LPC	RP_POS	524.3712	5.3
C000279	C18:0 MAG	RP_POS	381.2966	5.72
C000280	C18:0 SM	RP_POS	731.6066	8.56
C000281	C18:0e MAG	RP_POS	367.3184	6.19
C000282	C18:1 CE	RP_POS	673.5894	12.05
C000283	C18:1 LPC	RP_POS	522.3557	4.94
C000284	C18:2 CE	RP_POS	671.5735	11.73
C000285	C18:2 LPC	RP_POS	520.3404	4.6
C000286	C18:3 CE	RP_POS	669.5588	11.45
C000287	C18:3 LPC	RP_POS	518.3219	4.77
C000288	C20:0 LPE	RP_POS	510.356	5.03
C000289	C20:3 CE	RP_POS	697.5883	11.84
C000290	C20:4 CE	RP_POS	695.5738	11.57
C000291	C20:5 CE	RP_POS	693.5609	11.32
C000292	C20:5 LPC	RP_POS	542.3217	4.61
C000293	C22:0 SM	RP_POS	787.6697	9.46
C000294	C22:1 MAG	RP_POS	435.3447	6.78
C000295	C22:1 SM	RP_POS	785.6531	9.16
C000296	C22:4 CE	RP_POS	723.6057	11.95
C000297	C22:5 CE	RP_POS	721.5939	11.68
C000298	C22:6 CE	RP_POS	719.5746	11.44
C000299	C24:0 PC	RP_POS	622.4443	6.38
C000300	C24:0 SM	RP_POS	815.698	9.87
C000301	C24:0 TAG	RP_POS	493.3593	6.46
C000302	C24:1 SM	RP_POS	813.6846	9.49
C000303	C30:0 DAG	RP_POS	563.4674	8.56
C000304	C32:0 DAG	RP_POS	591.4957	9.03
C000305	C32:1 PC	RP_POS	732.5553	8.18
C000306	C32:2 DAG	RP_POS	582.512	8.38
C000307	C34:0 DAG	RP_POS	619.5261	9.45
C000308	C34:0 PE	RP_POS	720.5524	8.23
C000309	C34:1 DAG	RP_POS	612.5567	9.17
C000310	C34:1 PC	RP_POS	760.5851	8.64
C000311	C34:1 PC plasmalogen-A	RP_POS	746.6066	8.94
C000312	C34:2 DAG	RP_POS	615.4963	8.86
C000313	C34:2 PC	RP_POS	758.5691	8.34
C000314	C34:3 DAG	RP_POS	613.4817	8.57
C000315	C36:0 DAG	RP_POS	647.5587	9.84
C000316	C36:1 PC	RP_POS	788.6154	9.08
C000317	C36:2 DAG	RP_POS	638.5724	9.29
C000318	C36:2 PC	RP_POS	786.5999	8.8
C000319	C36:2 PC plasmalogen	RP_POS	772.6225	9.08
C000320	C36:3 DAG	RP_POS	641.5126	8.99
C000321	C36:3 PC	RP_POS	784.5868	8.5
C000322	C36:4 DAG	RP_POS	639.4972	8.69
C000323	C36:4 PC-A	RP_POS	782.5707	8.14
C000324	C36:4 PC-B	RP_POS	782.5689	8.36
C000325	C36:5 PC plasmalogen-A	RP_POS	766.5784	8.25
C000326	C36:5 PC plasmalogen-B	RP_POS	766.573	8.64
C000327	C38:5 DAG	RP_POS	665.5123	8.94
C000328	C42:0 TAG	RP_POS	740.6781	10.82
C000329	C44:0 TAG	RP_POS	773.6615	11.19
C000330	C44:1 TAG	RP_POS	771.6476	10.93
C000331	C46:0 TAG	RP_POS	796.7396	11.53
C000332	C46:1 TAG	RP_POS	799.6787	11.28
C000333	C46:2 TAG	RP_POS	797.6618	11.02
C000334	C48:0 TAG	RP_POS	824.77	11.86
C000335	C48:1 TAG	RP_POS	827.7109	11.61
C000336	C48:2 TAG	RP_POS	825.6943	11.36
C000337	C48:3 TAG	RP_POS	823.6795	11.12
C000338	C48:4 TAG	RP_POS	821.6641	10.86
C000339	C49:1 TAG	RP_POS	836.7706	11.76
C000340	C50:0 TAG	RP_POS	857.7569	12.23
C000341	C50:1 TAG	RP_POS	855.7414	11.95
C000342	C50:2 TAG	RP_POS	853.726	11.7
C000343	C50:3 TAG	RP_POS	851.7098	11.46
C000344	C50:4 TAG	RP_POS	849.6932	11.22
C000345	C50:5 TAG	RP_POS	847.6805	10.96
C000346	C51:0 TAG	RP_POS	871.7685	12.4
C000347	C51:2 TAG	RP_POS	867.7424	11.86
C000348	C51:3 TAG	RP_POS	860.7703	11.61
C000349	C52:0 TAG	RP_POS	885.7879	12.61
C000350	C52:1 TAG	RP_POS	883.7725	12.31
C000351	C52:2 TAG	RP_POS	876.803	12.04
C000352	C52:3 TAG	RP_POS	874.7868	11.79
C000353	C52:4 TAG	RP_POS	872.7714	11.54
C000354	C52:5 TAG	RP_POS	870.7554	11.31
C000355	C52:6 TAG	RP_POS	868.7389	11.07
C000356	C53:3 TAG	RP_POS	893.7566	11.97
C000357	C54:1 TAG	RP_POS	911.8053	12.69
C000358	C54:2 TAG	RP_POS	909.7905	12.41
C000359	C54:3 TAG	RP_POS	902.8167	12.15
C000360	C54:4 TAG	RP_POS	900.8022	11.89
C000361	C54:5 TAG	RP_POS	898.7863	11.64
C000362	C54:6 TAG	RP_POS	896.7713	11.4
C000363	C54:7 TAG	RP_POS	899.7093	11.17
C000364	C54:8 TAG	RP_POS	897.6962	10.92
C000365	C54:9 TAG	RP_POS	895.6798	10.67
C000366	C55:2 TAG	RP_POS	923.7993	12.59
C000367	C55:3 TAG	RP_POS	921.7859	12.32
C000368	C56:1 TAG	RP_POS	939.8346	13.11
C000369	C56:2 TAG	RP_POS	937.82	12.79
C000370	C56:3 TAG	RP_POS	935.805	12.5
C000371	C56:4 TAG	RP_POS	933.7893	12.23
C000372	C56:5 TAG	RP_POS	931.7729	11.97
C000373	C56:6 TAG	RP_POS	929.7582	11.72
C000374	C56:7 TAG	RP_POS	927.744	11.48
C000375	C58:6 TAG	RP_POS	957.7907	12.07
C000376	C58:7 TAG	RP_POS	955.7678	11.82
C000377	cholestenone	RP_POS	385.3462	7.01
C000378	cholesterol	RP_POS	369.3519	7.22
C000379	epoxysqualene	RP_POS	449.3741	7.86
C000380	linoleoyl ethanolamide	RP_POS	324.2902	4.77
C000381	N-oleoylethanolamine	RP_POS	348.2872	5.11
C000382	oleamide	RP_POS	282.2787	5.17
C000383	Palmitoyl glycerol	RP_POS	331.2839	5.13
C000384	palmitoylethanolamide	RP_POS	300.2896	4.92
C000385	piperine	RP_POS	286.144	3.67
C000386	sphingosine	RP_POS	300.2898	4.2
C000387	stearoyl ethanolamide	RP_POS	328.3207	5.49
C000388	239.1633_1.9	HILIC_POS	239.1633	1.9
C000389	212.0522_4.51	HILIC_POS	212.0522	4.51
C000390	114.0913_7.83	HILIC_POS	114.0913	7.83
C000391	152.0698_9.03	HILIC_POS	152.0698	9.03
C000392	282.2779_5.68	HILIC_POS	282.2779	5.68
C000393	121.0646_6.22	HILIC_POS	121.0646	6.22
C000394	142.0858_4.72	HILIC_POS	142.0858	4.72
C000395	293.1849_1.94	HILIC_POS	293.1849	1.94
C000396	293.1848_2.45	HILIC_POS	293.1848	2.45
C000397	343.0445_8.83	HILIC_POS	343.0445	8.83
C000398	170.1169_2.67	HILIC_POS	170.1169	2.67
C000399	254.2469_5.75	HILIC_POS	254.2469	5.75
C000400	309.2564_1.68	HILIC_POS	309.2564	1.68
C000401	520.5068_1.82	HILIC_POS	520.5068	1.82
C000402	227.1018_4.35	HILIC_POS	227.1018	4.35
C000403	180.1014_1.95	HILIC_POS	180.1014	1.95
C000404	321.1799_1.99	HILIC_POS	321.1799	1.99
C000405	204.0859_3.7	HILIC_POS	204.0859	3.7
C000406	346.0884_8.01	HILIC_POS	346.0884	8.01
C000407	595.3186_6.42	HILIC_POS	595.3186	6.42
C000408	74.0967_2.23	HILIC_POS	74.0967	2.23
C000409	84.0812_9.37	HILIC_POS	84.0812	9.37
C000410	84.0811_8.57	HILIC_POS	84.0811	8.57
C000411	86.0967_6.91	HILIC_POS	86.0967	6.91
C000412	86.0968_7.05	HILIC_POS	86.0968	7.05
C000413	86.0968_9.22	HILIC_POS	86.0968	9.22
C000414	94.0653_8.48	HILIC_POS	94.0653	8.48
C000415	100.0759_4.25	HILIC_POS	100.0759	4.25
C000416	100.0757_7.34	HILIC_POS	100.0757	7.34
C000417	100.1123_6.33	HILIC_POS	100.1123	6.33
C000418	101.0598_7.33	HILIC_POS	101.0598	7.33
C000419	102.055_7.61	HILIC_POS	102.055	7.61
C000420	102.1278_2.23	HILIC_POS	102.1278	2.23
C000421	103.0543_6.66	HILIC_POS	103.0543	6.66
C000422	103.123_9.22	HILIC_POS	103.123	9.22
C000423	104.053_7	HILIC_POS	104.053	7
C000424	104.0706_7.5	HILIC_POS	104.0706	7.5
C000425	104.1071_7.55	HILIC_POS	104.1071	7.55
C000426	105.0699_6.12	HILIC_POS	105.0699	6.12
C000427	108.0445_3.99	HILIC_POS	108.0445	3.99
C000428	108.0808_8.18	HILIC_POS	108.0808	8.18
C000429	109.1011_1.65	HILIC_POS	109.1011	1.65
C000430	110.06_7.72	HILIC_POS	110.06	7.72
C000431	111.0917_4.09	HILIC_POS	111.0917	4.09
C000432	112.0505_5.83	HILIC_POS	112.0505	5.83
C000433	112.0505_5.95	HILIC_POS	112.0505	5.95
C000434	113.0345_3.13	HILIC_POS	113.0345	3.13
C000435	113.1073_6.69	HILIC_POS	113.1073	6.69
C000436	114.0913_3.43	HILIC_POS	114.0913	3.43
C000437	115.0865_7.91	HILIC_POS	115.0865	7.91
C000438	116.0706_7.44	HILIC_POS	116.0706	7.44
C000439	116.0706_8.3	HILIC_POS	116.0706	8.3
C000440	116.0705_4.54	HILIC_POS	116.0705	4.54
C000441	116.0707_5.08	HILIC_POS	116.0707	5.08
C000442	116.0706_9.28	HILIC_POS	116.0706	9.28
C000443	118.0862_8.43	HILIC_POS	118.0862	8.43
C000444	120.0807_6.66	HILIC_POS	120.0807	6.66
C000445	121.0397_4.51	HILIC_POS	121.0397	4.51
C000446	121.0395_3.96	HILIC_POS	121.0395	3.96
C000447	122.071_9.5	HILIC_POS	122.071	9.5
C000448	122.0963_6.12	HILIC_POS	122.0963	6.12
C000449	122.0964_7.61	HILIC_POS	122.0964	7.61
C000450	123.0439_6.78	HILIC_POS	123.0439	6.78
C000451	123.0551_7.39	HILIC_POS	123.0551	7.39
C000452	123.0552_7.65	HILIC_POS	123.0552	7.65
C000453	123.0914_8.07	HILIC_POS	123.0914	8.07
C000454	124.0756_7.24	HILIC_POS	124.0756	7.24
C000455	124.0755_7.42	HILIC_POS	124.0755	7.42
C000456	125.9859_8.67	HILIC_POS	125.9859	8.67
C000457	126.0548_5.4	HILIC_POS	126.0548	5.4
C000458	126.0911_2.91	HILIC_POS	126.0911	2.91
C000459	127.05_2.92	HILIC_POS	127.05	2.92
C000460	127.05_8.03	HILIC_POS	127.05	8.03
C000461	128.1068_7.46	HILIC_POS	128.1068	7.46
C000462	128.1068_7.67	HILIC_POS	128.1068	7.67
C000463	128.1307_6.67	HILIC_POS	128.1307	6.67
C000464	129.0197_8.48	HILIC_POS	129.0197	8.48
C000465	129.0656_8.6	HILIC_POS	129.0656	8.6
C000466	129.1021_9.38	HILIC_POS	129.1021	9.38
C000467	130.0495_4.52	HILIC_POS	130.0495	4.52
C000468	130.0496_7.61	HILIC_POS	130.0496	7.61
C000469	130.0861_9.37	HILIC_POS	130.0861	9.37
C000470	130.0972_6.74	HILIC_POS	130.0972	6.74
C000471	130.1588_5.85	HILIC_POS	130.1588	5.85
C000472	131.0488_6.66	HILIC_POS	131.0488	6.66
C000473	131.1287_9.07	HILIC_POS	131.1287	9.07
C000474	131.154_9.81	HILIC_POS	131.154	9.81
C000475	132.1015_9.15	HILIC_POS	132.1015	9.15
C000476	132.1125_6.88	HILIC_POS	132.1125	6.88
C000477	132.113_7.9	HILIC_POS	132.113	7.9
C000478	132.138_8.65	HILIC_POS	132.138	8.65
C000479	133.0315_4.57	HILIC_POS	133.0315	4.57
C000480	133.0314_7	HILIC_POS	133.0314	7
