compound_id	chemical_name	analysismode	mz	rt
C000069	144.101_0.94	RP_POS	144.100754544883	0.94
C000070	144.137_14.93	RP_POS	144.136733535543	14.93
C000071	144.137_14.63	RP_POS	144.136843623196	14.63
C000072	145.104_0.86	RP_POS	145.104292272914	0.86
C000073	146.059_4.68	RP_POS	146.058995839916	4.68
C000074	146.079_1.44	RP_POS	146.079476817927	1.44
C000075	147.046_1.5	RP_POS	147.046259945366	1.5
C000076	150.054_4.31	RP_POS	150.053622946807	4.31
C000077	150.058_1.06	RP_POS	150.057729646018	1.06
C000078	151.034_0.66	RP_POS	151.033812415747	0.66
C000079	151.06_1.84	RP_POS	151.05994904907	1.84
C000080	151.143_0.8	RP_POS	151.142838875331	0.8
C000081	152.02_0.8	RP_POS	152.020380634306	0.8
C000082	152.036_0.66	RP_POS	152.035954723678	0.66
C000083	152.145_0.8	RP_POS	152.145396059509	0.8
C000084	153.032_0.66	RP_POS	153.03191438288	0.66
C000085	153.065_1.34	RP_POS	153.064559767679	1.34
C000086	154.058_2.23	RP_POS	154.058498074774	2.23
C000087	154.058_1.32	RP_POS	154.057887581756	1.32
C000088	158.079_4.41	RP_POS	158.079478150859	4.41
C000089	158.116_0.98	RP_POS	158.115991876096	0.98
C000090	158.116_1.12	RP_POS	158.116050636216	1.12
C000091	158.963_0.73	RP_POS	158.962799014778	0.73
C000092	159.064_4.91	RP_POS	159.063709606995	4.91
C000093	159.148_0.72	RP_POS	159.14765025414	0.72
C000094	159.148_1.21	RP_POS	159.147934553283	1.21
C000095	160.096_2.43	RP_POS	160.095517378016	2.43
C000096	160.095_1.65	RP_POS	160.095247894169	1.65
C000097	160.095_5.12	RP_POS	160.095212271926	5.12
C000098	160.107_1.14	RP_POS	160.10708601067	1.14
C000099	160.132_0.91	RP_POS	160.131637992712	0.91
C000100	161.091_3.31	RP_POS	161.090928311347	3.31
C000101	162.053_10.63	RP_POS	162.053315798117	10.63
C000102	162.054_7.5	RP_POS	162.053575103525	7.5
C000103	162.075_1.12	RP_POS	162.074643634265	1.12
C000104	162.111_0.8	RP_POS	162.111154641249	0.8
C000105	163.074_27.66	RP_POS	163.073924924806	27.66
C000106	163.074_27.88	RP_POS	163.07401318733	27.88
C000107	164.073_1.5	RP_POS	164.072780708047	1.5
C000108	165.053_1.18	RP_POS	165.053261038207	1.18
C000109	166.085_2.19	RP_POS	166.08470542122	2.19
C000110	166.071_1.04	RP_POS	166.070998023902	1.04
C000111	166.071_1.65	RP_POS	166.071167741223	1.65
C000112	166.198_2.19	RP_POS	166.197755541796	2.19
C000113	167.011_0.66	RP_POS	167.011187685135	0.66
C000114	167.055_1.83	RP_POS	167.055062352095	1.83
C000115	167.087_2.19	RP_POS	167.08743696213	2.19
C000116	168.593_8.17	RP_POS	168.593105122053	8.17
C000117	169.035_1.01	RP_POS	169.034539714875	1.01
C000118	169.059_2.73	RP_POS	169.059354019262	2.73
C000119	169.095_8.16	RP_POS	169.095011293254	8.16
C000120	169.132_0.88	RP_POS	169.13231698211	0.88
C000121	169.592_8.17	RP_POS	169.592393649318	8.17
C000122	170.04_0.65	RP_POS	170.040145579268	0.65
C000123	170.058_13.07	RP_POS	170.058174967844	13.07
C000124	170.044_2.59	RP_POS	170.043581594442	2.59
C000125	170.091_1.29	RP_POS	170.090857276597	1.29
C000126	172.097_10.41	RP_POS	172.097024039974	10.41
C000127	172.164_20.39	RP_POS	172.163629752271	20.39
C000128	174.08_1.45	RP_POS	174.079534514056	1.45
C000129	174.111_11.18	RP_POS	174.111058693135	11.18
C000130	174.111_9.88	RP_POS	174.110898361472	9.88
C000131	174.111_4.51	RP_POS	174.110940555289	4.51
C000132	174.122_1.29	RP_POS	174.122110869892	1.29
C000133	175.077_8.89	RP_POS	175.077137600468	8.89
C000134	175.582_9.52	RP_POS	175.582466350129	9.52
C000135	176.069_11.23	RP_POS	176.069288020325	11.23
C000136	176.581_9.52	RP_POS	176.581265069642	9.52
C000137	177.053_10.02	RP_POS	177.052846790899	10.02
C000138	177.1_1.11	RP_POS	177.100079774706	1.11
C000139	177.11_13.42	RP_POS	177.110404796515	13.42
C000140	178.088_2.58	RP_POS	178.087752527347	2.58
C000141	180.063_7.51	RP_POS	180.063477321305	7.51
C000142	180.085_3.16	RP_POS	180.085046479155	3.16
C000143	180.079_12.78	RP_POS	180.078689898148	12.78
C000144	180.182_7.51	RP_POS	180.182146157538	7.51
C000145	180.263_7.51	RP_POS	180.263388198542	7.51
C000146	180.316_7.5	RP_POS	180.315546902205	7.5
C000147	180.469_7.51	RP_POS	180.469348821146	7.51
C000148	181.059_4.97	RP_POS	181.058890932384	4.97
C000149	181.067_7.5	RP_POS	181.067156870322	7.5
C000150	181.07_2.77	RP_POS	181.070115584192	2.77
C000151	181.07_4.49	RP_POS	181.07024900749	4.49
C000152	181.083_12.78	RP_POS	181.083360384615	12.78
C000153	182.062_4.97	RP_POS	182.061989996228	4.97
C000154	182.079_1.18	RP_POS	182.079243412911	1.18
C000155	182.066_1.38	RP_POS	182.066240425441	1.38
C000156	182.079_8.8	RP_POS	182.079346918741	8.8
C000157	182.069_7.5	RP_POS	182.068933328447	7.5
C000158	182.984_0.03	RP_POS	182.98396807255	0.03
C000159	182.984_0.44	RP_POS	182.98420910108	0.44
C000160	182.984_0.36	RP_POS	182.984242821645	0.36
C000161	182.984_0.54	RP_POS	182.983969265585	0.54
C000162	183.05_1.53	RP_POS	183.049764564375	1.53
C000163	183.079_22.81	RP_POS	183.079094513341	22.81
C000164	183.083_1.18	RP_POS	183.082981705752	1.18
C000165	183.111_1.62	RP_POS	183.110776986213	1.62
C000166	184.059_1.43	RP_POS	184.058697879144	1.43
C000167	184.095_10.34	RP_POS	184.095141300076	10.34
C000168	184.616_8.03	RP_POS	184.615510279845	8.03
C000169	185.126_3.5	RP_POS	185.126385250712	3.5
C000170	185.117_8.04	RP_POS	185.116739372595	8.04
C000171	185.115_10.87	RP_POS	185.115087388583	10.87
C000172	186.017_0.65	RP_POS	186.017038820973	0.65
C000173	186.111_10.71	RP_POS	186.110720033519	10.71
C000174	186.129_3.5	RP_POS	186.129065892893	3.5
C000175	186.183_21.76	RP_POS	186.182643751869	21.76
C000176	187.124_17.25	RP_POS	187.124071632339	17.25
C000177	187.186_21.76	RP_POS	187.186308182616	21.76
C000178	188.069_4.68	RP_POS	188.068967746349	4.68
C000179	188.1_1.02	RP_POS	188.100476200848	1.02
C000180	188.174_0.75	RP_POS	188.173734573499	0.75
C000181	189.074_5.53	RP_POS	189.073726792555	5.53
C000182	189.071_4.68	RP_POS	189.071399592787	4.68
C000183	189.087_1	RP_POS	189.086621439966	1
C000184	189.133_0.8	RP_POS	189.132986262598	0.8
C000185	189.158_0.75	RP_POS	189.158294935037	0.75
C000186	190.048_6.8	RP_POS	190.047939588552	6.8
C000187	190.076_1.13	RP_POS	190.075985040531	1.13
C000188	192.061_0.65	RP_POS	192.060566929581	0.65
C000189	192.063_7.17	RP_POS	192.063303689003	7.17
C000190	192.063_10.25	RP_POS	192.063031630125	10.25
C000191	192.103_8.89	RP_POS	192.102984382243	8.89
C000192	193.095_0.95	RP_POS	193.094829097937	0.95
C000193	193.106_8.89	RP_POS	193.10565873912	8.89
C000194	193.153_0.82	RP_POS	193.152843587613	0.82
C000195	194.079_10.32	RP_POS	194.078830562283	10.32
C000196	194.102_2.11	RP_POS	194.101527127866	2.11
C000197	194.094_14.66	RP_POS	194.093783019613	14.66
C000198	195.074_3.27	RP_POS	195.074273149678	3.27
C000199	195.085_8.4	RP_POS	195.08548676525	8.4
C000200	195.132_0.88	RP_POS	195.131671191928	0.88
C000201	196.059_3.2	RP_POS	196.05901055325	3.2
C000202	196.058_4.15	RP_POS	196.058449097357	4.15
C000203	196.059_10.53	RP_POS	196.058574821919	10.53
C000204	196.058_9.14	RP_POS	196.058374526364	9.14
C000205	197.065_3.94	RP_POS	197.064562810101	3.94
C000206	197.065_2.52	RP_POS	197.064786504262	2.52
C000207	197.079_13.99	RP_POS	197.078517620579	13.99
C000208	197.062_4.16	RP_POS	197.062078434487	4.16
C000209	197.126_7.74	RP_POS	197.126072571338	7.74
C000210	198.067_3.94	RP_POS	198.067246460037	3.94
C000211	199.08_1.01	RP_POS	199.080172876712	1.01
C000212	199.094_12.78	RP_POS	199.094295457557	12.78
C000213	199.083_1.77	RP_POS	199.083368229901	1.77
C000214	199.106_1.92	RP_POS	199.105722451539	1.92
C000215	200.053_2.11	RP_POS	200.053010519555	2.11
C000216	200.09_1.7	RP_POS	200.089822944768	1.7
C000217	200.09_1.54	RP_POS	200.089598909889	1.54
C000218	201.11_11.53	RP_POS	201.1095841405	11.53
C000219	201.586_2.6	RP_POS	201.585540013592	2.6
C000220	202.045_7.53	RP_POS	202.045381604908	7.53
C000221	202.096_8.39	RP_POS	202.095849098842	8.39
C000222	202.117_1.1	RP_POS	202.116649014928	1.1
C000223	202.14_16.5	RP_POS	202.140262213491	16.5
C000224	203.08_1.56	RP_POS	203.079969241644	1.56
C000225	203.108_14.05	RP_POS	203.10796439736	14.05
C000226	203.125_10.88	RP_POS	203.125464896741	10.88
C000227	203.137_0.97	RP_POS	203.137211876875	0.97
C000228	204.085_1.65	RP_POS	204.084843869321	1.65
C000229	204.083_15.5	RP_POS	204.083160031932	15.5
C000230	204.11_10.73	RP_POS	204.110303476776	10.73
C000231	204.111_4.27	RP_POS	204.11057836334	4.27
C000232	204.111_8.78	RP_POS	204.110939565427	8.78
C000233	204.121_1.04	RP_POS	204.121439428736	1.04
C000234	205.095_4.68	RP_POS	205.094511875465	4.68
C000235	205.125_1.04	RP_POS	205.124564690344	1.04
C000236	205.116_4.27	RP_POS	205.115906694621	4.27
C000237	205.221_4.68	RP_POS	205.221369315403	4.68
C000238	206.043_4.99	RP_POS	206.043106646604	4.99
C000239	206.079_12.94	RP_POS	206.078516301255	12.94
C000240	206.098_4.68	RP_POS	206.097686711771	4.68
C000241	206.1_5.53	RP_POS	206.099976373502	5.53
C000242	206.132_11.25	RP_POS	206.132425253982	11.25
C000243	206.633_11.25	RP_POS	206.633499028306	11.25
C000244	207.082_12.93	RP_POS	207.08241634016	12.93
C000245	207.102_14.11	RP_POS	207.101994182676	14.11
C000246	208.037_0.65	RP_POS	208.037460046189	0.65
C000247	208.063_1.23	RP_POS	208.062652499224	1.23
C000248	208.094_11.39	RP_POS	208.094241529699	11.39
C000249	209.089_2.13	RP_POS	209.089357599124	2.13
C000250	209.094_17.25	RP_POS	209.094102972127	17.25
C000251	209.114_19.63	RP_POS	209.114437664474	19.63
C000252	209.151_23.12	RP_POS	209.151376649235	23.12
C000253	209.151_17.55	RP_POS	209.151452107261	17.55
C000254	210.059_1.02	RP_POS	210.058968223104	1.02
C000255	210.073_10.03	RP_POS	210.073217625909	10.03
C000256	210.089_12.78	RP_POS	210.089125147163	12.78
C000257	211.071_1.98	RP_POS	211.070821001656	1.98
C000258	211.055_5.53	RP_POS	211.054832451726	5.53
C000259	211.141_10.78	RP_POS	211.141346015515	10.78
C000260	212.101_0.88	RP_POS	212.100641788923	0.88
C000261	213.095_3.08	RP_POS	213.095467906977	3.08
C000262	213.121_0.85	RP_POS	213.120708362886	0.85
C000263	214.033_2.26	RP_POS	214.032729035878	2.26
C000264	214.086_0.03	RP_POS	214.086417636201	0.03
C000265	214.086_0.5	RP_POS	214.086343358887	0.5
C000266	214.093_8.65	RP_POS	214.093188549014	8.65
C000267	214.214_26.26	RP_POS	214.213903900495	26.26
C000268	215.014_1.08	RP_POS	215.014113150069	1.08
C000269	215.136_1.14	RP_POS	215.136385711203	1.14
C000270	216.111_11.38	RP_POS	216.111117438793	11.38
C000271	216.111_4.84	RP_POS	216.110852077341	4.84
C000272	217.095_8.26	RP_POS	217.095497810658	8.26
C000273	217.117_12.75	RP_POS	217.117203289983	12.75
C000274	217.116_1.76	RP_POS	217.115672674948	1.76
C000275	217.116_1.4	RP_POS	217.115570667603	1.4
C000276	217.118_11.92	RP_POS	217.118318959472	11.92
C000277	217.145_0.92	RP_POS	217.145115242783	0.92
C000278	217.62_12.75	RP_POS	217.619595306132	12.75
C000279	218.112_1.1	RP_POS	218.112210932297	1.1
C000280	218.126_4.23	RP_POS	218.12633824877	4.23
C000281	218.13_14.44	RP_POS	218.130123083662	14.44
C000282	218.121_1.76	RP_POS	218.1213640818	1.76
C000283	218.137_1.52	RP_POS	218.137035457889	1.52
C000284	218.14_2.54	RP_POS	218.139503884639	2.54
C000285	218.13_12.76	RP_POS	218.13004664842	12.76
C000286	218.154_0.92	RP_POS	218.153567431794	0.92
C000287	218.257_4.23	RP_POS	218.256914236234	4.23
C000288	218.406_4.23	RP_POS	218.405910952947	4.23
C000289	219.121_11.53	RP_POS	219.120660937112	11.53
C000290	219.129_4.23	RP_POS	219.129457873617	4.23
C000291	219.14_1.52	RP_POS	219.139983210185	1.52
C000292	219.168_0.84	RP_POS	219.167955426387	0.84
C000293	220.059_9.89	RP_POS	220.05862936803	9.89
C000294	220.062_1.69	RP_POS	220.062104046458	1.69
C000295	220.116_2.83	RP_POS	220.115526946361	2.83
C000296	220.133_14.05	RP_POS	220.133236150148	14.05
C000297	220.172_0.84	RP_POS	220.171565453106	0.84
C000298	221.09_1.56	RP_POS	221.089760371239	1.56
C000299	221.119_2.83	RP_POS	221.118609368567	2.83
C000300	221.137_14.05	RP_POS	221.136884474943	14.05
C000301	222.077_1.48	RP_POS	222.077410927949	1.48
C000302	223.018_1.22	RP_POS	223.017968679923	1.22
C000303	223.094_19.03	RP_POS	223.094407542482	19.03
C000304	223.094_10.05	RP_POS	223.094201028301	10.05
C000305	223.098_3.03	RP_POS	223.097767231232	3.03
C000306	223.13_19.86	RP_POS	223.130044551742	19.86
C000307	224.076_1.53	RP_POS	224.075639055896	1.53
C000308	224.069_2.05	RP_POS	224.068930963929	2.05
C000309	225.108_10.88	RP_POS	225.108020369489	10.88
C000310	225.194_20.07	RP_POS	225.193891927557	20.07
C000311	226.069_5.34	RP_POS	226.068510795171	5.34
C000312	227.1_2.62	RP_POS	227.100209650487	2.62
C000313	227.09_14.39	RP_POS	227.090455638166	14.39
C000314	227.123_0.82	RP_POS	227.122947567188	0.82
C000315	227.125_14.5	RP_POS	227.125459758857	14.5
C000316	227.161_17.55	RP_POS	227.160770094287	17.55
C000317	227.171_1.24	RP_POS	227.171270506938	1.24
C000318	228.125_0.81	RP_POS	228.125383067767	0.81
C000319	228.111_8.79	RP_POS	228.111402849629	8.79
C000320	228.23_27.18	RP_POS	228.229601545209	27.18
C000321	229.116_0.88	RP_POS	229.116171586389	0.88
C000322	229.116_5.3	RP_POS	229.115597958456	5.3
C000323	229.141_14.18	RP_POS	229.14101898171	14.18
C000324	229.153_1.07	RP_POS	229.152597385167	1.07
C000325	229.153_1.45	RP_POS	229.152610238768	1.45
C000326	229.286_1.45	RP_POS	229.286279731801	1.45
C000327	229.286_1.07	RP_POS	229.286002389122	1.07
C000328	229.376_1.44	RP_POS	229.375562974601	1.44
C000329	229.437_1.45	RP_POS	229.437236414649	1.45
C000330	229.58_28.58	RP_POS	229.579910014823	28.58
C000331	230.137_1.87	RP_POS	230.137095025304	1.87
C000332	230.155_1.44	RP_POS	230.1552913263	1.44
C000333	230.157_1.07	RP_POS	230.156819821691	1.07
C000334	230.184_3.5	RP_POS	230.183854614756	3.5
C000335	230.988_1.07	RP_POS	230.988220951976	1.07
C000336	231.067_4.17	RP_POS	231.066677745665	4.17
C000337	231.082_2.86	RP_POS	231.081982950826	2.86
C000338	231.132_2.2	RP_POS	231.131581528079	2.2
C000339	231.131_4.29	RP_POS	231.130738906535	4.29
C000340	231.139_17.67	RP_POS	231.139153045606	17.67
C000341	231.147_1.07	RP_POS	231.14745027352	1.07
C000342	231.156_14.15	RP_POS	231.156145652428	14.15
C000343	232.105_8.65	RP_POS	232.105497424272	8.65
C000344	232.115_10.68	RP_POS	232.114923523369	10.68
C000345	232.127_1.5	RP_POS	232.127221490945	1.5
C000346	232.152_3.21	RP_POS	232.152300253518	3.21
C000347	232.241_8.65	RP_POS	232.240654530378	8.65
C000348	232.287_3.22	RP_POS	232.286653696201	3.22
C000349	232.44_3.22	RP_POS	232.439820228598	3.22
C000350	233.109_8.65	RP_POS	233.108664531397	8.65
C000351	233.111_1.71	RP_POS	233.110518917951	1.71
C000352	233.115_1.48	RP_POS	233.115250513824	1.48
C000353	233.122_0.88	RP_POS	233.121689043274	0.88
C000354	233.155_3.22	RP_POS	233.155326316608	3.22
C000355	234.084_12.19	RP_POS	234.084497897765	12.19
C000356	234.095_2.91	RP_POS	234.09508147257	2.91
C000357	234.122_1.92	RP_POS	234.121750882202	1.92
C000358	235.129_32.03	RP_POS	235.129178759899	32.03
C000359	235.167_26.88	RP_POS	235.166811719954	26.88
C000360	235.178_9.85	RP_POS	235.177992636542	9.85
C000361	235.191_34.42	RP_POS	235.19138776755	34.42
C000362	235.191_32.97	RP_POS	235.191292327438	32.97
C000363	235.314_9.85	RP_POS	235.313574201877	9.85
C000364	235.404_9.85	RP_POS	235.403832757369	9.85
C000365	235.465_9.85	RP_POS	235.465242073855	9.85
C000366	235.641_9.85	RP_POS	235.640745374582	9.85
C000367	236.162_9.22	RP_POS	236.162061783418	9.22
C000368	236.181_9.85	RP_POS	236.181360041561	9.85
C000369	237.1_17.18	RP_POS	237.099540799078	17.18
C000370	237.121_3.85	RP_POS	237.121286995048	3.85
C000371	237.146_18.8	RP_POS	237.145697013314	18.8
C000372	237.189_32.97	RP_POS	237.188708317338	32.97
C000373	237.184_9.85	RP_POS	237.184408192039	9.85
C000374	238.092_3.94	RP_POS	238.09181822169	3.94
C000375	239.104_15.87	RP_POS	239.104061943972	15.87
C000376	239.136_13.44	RP_POS	239.136449755795	13.44
C000377	239.964_0.67	RP_POS	239.964127616775	0.67
C000378	240.096_7.5	RP_POS	240.095797688057	7.5
C000379	240.105_1.07	RP_POS	240.105344137508	1.07
C000380	241.091_1.82	RP_POS	241.091063618463	1.82
C000381	241.105_19.03	RP_POS	241.104837414141	19.03
C000382	241.153_1.31	RP_POS	241.152733266889	1.31
C000383	241.153_1.11	RP_POS	241.152643169004	1.11
C000384	241.153_1.56	RP_POS	241.152784358687	1.56
C000385	241.171_23.51	RP_POS	241.171440234609	23.51
C000386	241.168_8.62	RP_POS	241.168218683328	8.62
C000387	242.173_23.5	RP_POS	242.173286289174	23.5
C000388	243.132_9.02	RP_POS	243.131859709845	9.02
C000389	243.131_10.08	RP_POS	243.131273275326	10.08
C000390	243.132_8.33	RP_POS	243.13173626956	8.33
C000391	244.135_9.02	RP_POS	244.134591175463	9.02
C000392	244.152_7.01	RP_POS	244.151938345391	7.01
C000393	244.189_18.28	RP_POS	244.188925275792	18.28
C000394	245.074_0.96	RP_POS	245.074223624595	0.96
C000395	245.09_13.07	RP_POS	245.089741068693	13.07
C000396	245.093_2.12	RP_POS	245.093468575184	2.12
C000397	245.09_14.88	RP_POS	245.089506481715	14.88
C000398	245.115_21.9	RP_POS	245.115241612025	21.9
C000399	245.136_14.5	RP_POS	245.135630433023	14.5
C000400	245.147_10.25	RP_POS	245.147295856839	10.25
C000401	245.158_1.19	RP_POS	245.158414939723	1.19
C000402	245.155_7.01	RP_POS	245.155308122647	7.01
C000403	246.093_13.07	RP_POS	246.092988025935	13.07
C000404	246.121_8.78	RP_POS	246.121201901142	8.78
C000405	246.15_10.25	RP_POS	246.149638796413	10.25
C000406	246.168_8.06	RP_POS	246.167502426843	8.06
C000407	246.167_9.95	RP_POS	246.167261858686	9.95
C000408	246.26_8.78	RP_POS	246.260409405529	8.78
C000409	246.355_8.78	RP_POS	246.354930572204	8.78
C000410	246.416_8.78	RP_POS	246.415679325821	8.78
C000411	246.596_8.79	RP_POS	246.595682461687	8.79
C000412	247.091_0.99	RP_POS	247.090921441422	0.99
C000413	247.093_7.58	RP_POS	247.092822828578	7.58
C000414	247.106_12.94	RP_POS	247.105909612142	12.94
C000415	247.126_2.04	RP_POS	247.126275612505	2.04
C000416	247.127_3.74	RP_POS	247.126579936854	3.74
C000417	247.126_4.75	RP_POS	247.126375589195	4.75
C000418	247.125_8.78	RP_POS	247.124510292003	8.78
C000419	247.141_7.12	RP_POS	247.141134660453	7.12
C000420	247.152_14.17	RP_POS	247.151735576412	14.17
C000421	247.17_8.06	RP_POS	247.170458770035	8.06
C000422	248.093_4.16	RP_POS	248.093345283361	4.16
C000423	248.091_8.49	RP_POS	248.091152155584	8.49
C000424	248.101_7.58	RP_POS	248.100586622111	7.58
C000425	248.129_2.03	RP_POS	248.12924633573	2.03
C000426	248.127_8.78	RP_POS	248.127435995124	8.78
C000427	248.147_1.16	RP_POS	248.146724814216	1.16
C000428	248.13_3.74	RP_POS	248.129623375227	3.74
C000429	248.162_7.78	RP_POS	248.162195719116	7.78
C000430	248.165_17.67	RP_POS	248.165463857261	17.67
C000431	249.105_0.8	RP_POS	249.105414112195	0.8
C000432	249.096_4.17	RP_POS	249.095673466649	4.17
C000433	249.106_5.53	RP_POS	249.10612305492	5.53
C000434	249.169_17.67	RP_POS	249.168837717912	17.67
C000435	250.036_1.11	RP_POS	250.036373457996	1.11
C000436	250.079_6.67	RP_POS	250.078787379249	6.67
C000437	250.091_1.97	RP_POS	250.090872295792	1.97
C000438	250.099_12.55	RP_POS	250.099290395571	12.55
C000439	250.108_8.29	RP_POS	250.107916906748	8.29
C000440	250.116_11.36	RP_POS	250.116490382696	11.36
C000441	250.178_11.99	RP_POS	250.177861511512	11.99
C000442	250.178_8.94	RP_POS	250.177865818639	8.94
C000443	251.075_2.48	RP_POS	251.075415357384	2.48
C000444	251.126_22.64	RP_POS	251.126082655472	22.64
C000445	251.126_19.64	RP_POS	251.126112724983	19.64
C000446	251.126_19.53	RP_POS	251.125883971987	19.53
C000447	252.084_10.02	RP_POS	252.084327381845	10.02
C000448	252.14_12.75	RP_POS	252.139706497022	12.75
C000449	253.096_12.78	RP_POS	253.095821262079	12.78
C000450	253.096_14.85	RP_POS	253.095878774699	14.85
C000451	253.089_3.36	RP_POS	253.089045442668	3.36
C000452	253.095_12.14	RP_POS	253.095005864756	12.14
C000453	253.116_3.67	RP_POS	253.116050026404	3.67
C000454	253.147_14.05	RP_POS	253.146517153927	14.05
C000455	254.087_12.78	RP_POS	254.086678064064	12.78
C000456	254.159_1.55	RP_POS	254.159088821519	1.55
C000457	255.095_3.08	RP_POS	255.095108922242	3.08
C000458	255.099_17.25	RP_POS	255.099440471042	17.25
C000459	255.1_17.4	RP_POS	255.09960221361	17.4
C000460	255.11_14.65	RP_POS	255.109616510534	14.65
C000461	255.116_3.28	RP_POS	255.115786698965	3.28
C000462	255.132_3.85	RP_POS	255.131945620414	3.85
C000463	255.157_20.53	RP_POS	255.156883080569	20.53
C000464	255.143_1.02	RP_POS	255.143375079602	1.02
C000465	255.216_15.4	RP_POS	255.215626842899	15.4
C000466	255.209_19.67	RP_POS	255.209174113046	19.67
C000467	255.642_32.03	RP_POS	255.642284452975	32.03
C000468	255.718_15.39	RP_POS	255.717560227513	15.39
C000469	255.943_0.67	RP_POS	255.942525629738	0.67
C000470	256.103_17.25	RP_POS	256.102526670649	17.25
C000471	256.116_2.24	RP_POS	256.115795544794	2.24
C000472	256.127_4.45	RP_POS	256.127442474274	4.45
C000473	256.143_17.58	RP_POS	256.142628995434	17.58
C000474	256.144_32.03	RP_POS	256.143986748092	32.03
C000475	256.135_3.85	RP_POS	256.13453643815	3.85
C000476	256.262_31.36	RP_POS	256.261574665954	31.36
C000477	256.64_32.03	RP_POS	256.640336601976	32.03
C000478	256.644_17.58	RP_POS	256.643719029851	17.58
C000479	257.111_1.37	RP_POS	257.111067340911	1.37
C000480	257.148_11.5	RP_POS	257.147610976621	11.5
C000481	257.151_18.75	RP_POS	257.150554392743	18.75
