compound_id	chemical_name	analysismode	mz	rt
C000032	alpha-hydroxymetoprolol	HILIC_POS	284.1861	6.77
C000033	aminoisobutyric acid/GABA	HILIC_POS	104.0713	7.7
C000034	anserine	HILIC_POS	241.13	10.52
C000035	arginine	HILIC_POS	175.1193	9.16
C000036	aspartate	HILIC_POS	134.0452	8.01
C000037	atenolol	HILIC_POS	267.1707	6.8
C000038	beta-alanine	HILIC_POS	90.0558	7.95
C000039	beta-guanidinopropionic acid	HILIC_POS	132.0771	7.44
C000040	betaine	HILIC_POS	118.0868	8.9
C000041	bilirubin	HILIC_POS	585.2722	1.6
C000042	biliverdin	HILIC_POS	583.2569	1.88
C000043	biotin	HILIC_POS	245.096	3.86
C000044	butyrobetaine	HILIC_POS	146.1179	8.78
C000045	C10:2 carnitine	HILIC_POS	312.2172	7.3
C000046	C10 carnitine	HILIC_POS	316.2487	7.12
C000047	C12:1 carnitine	HILIC_POS	342.2646	6.98
C000048	C12 carnitine	HILIC_POS	344.2803	6.95
C000049	C14:0 LPC	HILIC_POS	468.3091	7.93
C000050	C14:0 SM	HILIC_POS	675.5451	7.32
C000051	C14:1 carnitine	HILIC_POS	370.2959	6.82
C000052	C14:2 carnitine	HILIC_POS	368.2803	6.86
C000053	C14 carnitine	HILIC_POS	372.3116	6.81
C000054	C16:0 LPC	HILIC_POS	496.3406	7.78
C000055	C16:0 LPE	HILIC_POS	454.2938	6.25
C000056	C16:0 SM	HILIC_POS	703.5765	7.25
C000057	C16:1 LPC	HILIC_POS	494.3249	7.83
C000058	C16:1 LPC plasmalogen	HILIC_POS	480.3458	7.63
C000059	C16 carnitine	HILIC_POS	400.3428	6.69
C000060	C16-OH carnitine	HILIC_POS	416.3377	7.11
C000061	C18:0 LPC	HILIC_POS	524.3726	7.66
C000062	C18:0 LPE-A	HILIC_POS	482.3255	6.17
C000063	C18:0 LPE-B	HILIC_POS	482.3249	7.82
C000064	C18:1 carnitine	HILIC_POS	426.3586	6.61
C000065	C18:1 LPC	HILIC_POS	522.3569	7.7
C000066	C18:1 LPC plasmalogen	HILIC_POS	508.3772	7.82
C000067	C18:1-OH carnitine	HILIC_POS	442.3536	7.05
C000068	C18:2 carnitine	HILIC_POS	424.3429	6.65
C000069	C18:2 LPC	HILIC_POS	520.3407	7.75
C000070	C18:3 LPC	HILIC_POS	518.3239	7.78
C000071	C18 carnitine	HILIC_POS	428.3745	6.58
C000072	C20:1 LPC	HILIC_POS	550.3876	7.62
C000073	C20:4 carnitine	HILIC_POS	448.3431	6.27
C000074	C20 carnitine	HILIC_POS	456.4054	6.49
C000075	C22:6 LPE	HILIC_POS	526.2926	6.53
C000076	C2 carnitine	HILIC_POS	204.1236	8.69
C000077	C36:2 PC	HILIC_POS	786.6024	6.55
C000078	C3 carnitine	HILIC_POS	218.1391	8.32
C000079	C3-DC-CH3 carnitine	HILIC_POS	262.129	8.6
C000080	C4 carnitine	HILIC_POS	232.1547	8.01
C000081	C5 carnitine	HILIC_POS	246.1702	7.8
C000082	C8 carnitine	HILIC_POS	288.2172	7.28
C000083	C9 carnitine	HILIC_POS	302.2331	7.18
C000084	cadaverine	HILIC_POS	103.1237	9.33
C000085	caffeine	HILIC_POS	195.0882	2.76
C000086	carnitine	HILIC_POS	162.1128	8.84
C000087	choline	HILIC_POS	104.1075	8.28
C000088	citrulline	HILIC_POS	176.1034	8.3
C000089	cortisol	HILIC_POS	363.2169	1.83
C000090	cotinine	HILIC_POS	177.1025	4.96
C000091	creatine	HILIC_POS	132.0773	8.27
C000092	creatinine	HILIC_POS	114.0669	6.38
C000093	cytidine	HILIC_POS	244.0932	5.74
C000094	cytosine	HILIC_POS	112.0512	5.74
C000095	diacetylspermine	HILIC_POS	287.2447	10.48
C000096	dimethylglycine	HILIC_POS	104.071	8.46
C000097	ectoine	HILIC_POS	143.0818	8.87
C000098	gabapentin	HILIC_POS	172.1336	7.02
C000099	glutamate	HILIC_POS	148.0606	7.56
C000100	glutamine	HILIC_POS	147.0767	7.97
C000101	glycine	HILIC_POS	76.0402	7.84
C000102	guanidoacetic acid	HILIC_POS	118.0616	7.79
C000103	hippurate	HILIC_POS	180.0649	2.49
C000104	histamine	HILIC_POS	112.0876	9.2
C000105	histidine	HILIC_POS	156.0771	9.38
C000106	histidinol	HILIC_POS	142.0978	9.02
C000107	homoarginine	HILIC_POS	189.135	9.34
C000108	homocitrulline	HILIC_POS	190.1191	8.3
C000109	hydroxycotinine	HILIC_POS	193.0978	4.84
C000110	hydroxyproline	HILIC_POS	132.0658	7.83
C000111	hypoxanthine	HILIC_POS	137.0463	4.72
C000112	imidazoleacetic acid	HILIC_POS	127.0506	8.05
C000113	imidazole propionate	HILIC_POS	141.0662	7.42
C000114	inosine	HILIC_POS	269.0886	4.74
C000115	isoleucine	HILIC_POS	132.1023	7.03
C000116	kynurenic acid	HILIC_POS	190.0503	5.16
C000117	leucine	HILIC_POS	132.1024	6.91
C000118	linoleoyl ethanolamide	HILIC_POS	324.2904	1.89
C000119	lysine	HILIC_POS	147.1131	9.37
C000120	metformin	HILIC_POS	130.1093	7.19
C000121	methionine	HILIC_POS	150.0588	6.98
C000122	methionine sulfoxide	HILIC_POS	166.0537	8.6
C000123	methylimidazole acetic acid	HILIC_POS	141.0661	8.83
C000124	metronidazole	HILIC_POS	172.072	2.64
C000125	N1-acetylspermidine	HILIC_POS	188.1762	9.92
C000126	N1-acetylspermine	HILIC_POS	245.234	11.08
C000127	N1-methyl-2-pyridone-5-carboxamide	HILIC_POS	153.0662	4.22
C000128	N1_N12-diacetylspermine	HILIC_POS	287.2445	10.45
C000129	N2_N2-dimethylguanosine	HILIC_POS	312.1291	5.25
C000130	N6-acetyllysine	HILIC_POS	189.1237	8.32
C000131	N6_N6-dimethyllysine	HILIC_POS	175.1444	10.31
C000132	N6_N6_N6-trimethyllysine	HILIC_POS	189.1601	11.3
C000133	N-acetyalanine	HILIC_POS	132.0655	4.43
C000134	N-acetylaspartic acid	HILIC_POS	176.0553	4.37
C000135	N-acetylglutamine	HILIC_POS	189.0874	6.88
C000136	N-acetylhistamine	HILIC_POS	154.0978	7.69
C000137	N-acetylhistidine	HILIC_POS	198.0852	8.3
C000138	N-acetylornithine	HILIC_POS	175.108	8.17
C000139	N-acetylputrescine	HILIC_POS	131.1184	7.89
C000140	N-alpha-acetylarginine	HILIC_POS	217.1298	8.15
C000141	N-carbamoyl-beta-alanine	HILIC_POS	133.0612	4.03
C000142	niacinamide	HILIC_POS	123.0559	3.67
C000143	nicotinuric acid	HILIC_POS	181.0612	6.14
C000144	N-methylproline	HILIC_POS	130.0868	8.54
C000145	NMMA	HILIC_POS	189.1348	9.35
C000146	ornithine	HILIC_POS	133.0977	9.25
C000147	pantothenate	HILIC_POS	220.1184	2.96
C000148	phenylalanine	HILIC_POS	166.0866	6.66
C000149	phytosphingosine	HILIC_POS	318.3007	5.85
C000150	pipecolic acid	HILIC_POS	130.0868	7.92
C000151	piperine	HILIC_POS	286.1443	1.86
C000152	proline	HILIC_POS	116.0712	8.04
C000153	proline betaine	HILIC_POS	144.1023	9.19
C000154	pterin	HILIC_POS	164.057	4.63
C000155	putrescine	HILIC_POS	89.1082	9.4
C000156	pyridoxine	HILIC_POS	170.0815	5.94
C000157	quinine	HILIC_POS	325.1917	6.33
C000158	S-adenosylmethionine	HILIC_POS	399.145	10.17
C000159	serine	HILIC_POS	106.0504	7.6
C000160	serotonin	HILIC_POS	177.1025	6.45
C000161	S-methylcysteine-S-oxide	HILIC_POS	152.039	8.63
C000162	spermidine	HILIC_POS	146.1655	10.67
C000163	sphinganine	HILIC_POS	302.3059	5.78
C000164	sphingosine-isomer1	HILIC_POS	300.2903	1.9
C000165	sphingosine-isomer2	HILIC_POS	300.2903	2.28
C000166	sphingosine-isomer3	HILIC_POS	300.2902	5.75
C000167	sulfapyridine	HILIC_POS	250.065	1.82
C000168	taurine	HILIC_POS	126.0225	5.95
C000169	threosphingosine	HILIC_POS	300.2903	5.76
C000170	trigonelline	HILIC_POS	138.0555	8.82
C000171	trimethylamine-N-oxide	HILIC_POS	76.0765	8.09
C000172	trimethylbenzene	HILIC_POS	121.1017	1.63
C000173	tryptophan	HILIC_POS	205.0976	6.45
C000174	tyrosine	HILIC_POS	182.0816	6.74
C000175	urobilin	HILIC_POS	595.3502	6.57
C000176	urobilin - targeted	HILIC_POS	595.3493	6.63
C000177	valine	HILIC_POS	118.0868	7.33
C000178	5alpha-cholestan-3beta-ol	RP_POS	371.3671	7.61
C000179	beta-sitosterol	RP_POS	397.383	7.85
C000180	C14:0 CE	RP_POS	619.5426	11.69
C000181	C14:0 LPC	RP_POS	468.3081	4.34
C000182	C16:0 CE	RP_POS	647.5737	12.1
C000183	C16:0 CE [M+NH4]+	RP_POS	642.6187	12.1
C000184	C16:0 Ceramide (d18:1)	RP_POS	538.5196	8.29
C000185	C16:0 LPC	RP_POS	496.3397	4.83
C000186	C16:0 LPE	RP_POS	454.2928	4.84
C000187	C16:0 SM	RP_POS	703.5744	8.15
C000188	C16:1 CE	RP_POS	645.5579	11.78
C000189	C16:1 CE [M+NH4]+	RP_POS	640.6037	11.78
C000190	C16:1 LPC	RP_POS	494.3242	4.48
C000191	C16:1 LPE	RP_POS	452.277	4.52
C000192	C16:1 MAG	RP_POS	339.2506	4.84
C000193	C16:1 MAG [M+NH4]+	RP_POS	334.2952	4.85
C000194	C16:1 SM	RP_POS	701.5583	7.82
C000195	C18:0 CE	RP_POS	675.6048	12.51
C000196	C18:0 CE [M+NH4]+	RP_POS	670.6497	12.52
C000197	C18:0 LPC	RP_POS	524.371	5.39
C000198	C18:0 LPE	RP_POS	482.3242	5.4
C000199	C18:0 MAG	RP_POS	381.2974	5.81
C000200	C18:0 MAG [M+NH4]+	RP_POS	376.3421	5.81
C000201	C18:0 SM	RP_POS	731.6058	8.64
C000202	C18:1 CE	RP_POS	673.5891	12.19
C000203	C18:1 CE [M+NH4]+	RP_POS	668.6338	12.19
C000204	C18:1 LPC	RP_POS	522.3553	5
C000205	C18:1 LPE	RP_POS	480.3084	5.01
C000206	C18:1 SM	RP_POS	729.5891	8.33
C000207	C18:2 CE	RP_POS	671.5734	11.88
C000208	C18:2 CE [M+NH4]+	RP_POS	666.6182	11.89
C000209	C18:2 LPC	RP_POS	520.3395	4.66
C000210	C18:2 LPE	RP_POS	478.2926	4.68
C000211	C18:3 CE	RP_POS	669.5579	11.61
C000212	C18:3 CE [M+NH4]+	RP_POS	664.6023	11.6
C000213	C20:0 LPE	RP_POS	510.3556	5.11
C000214	C20:0 SM	RP_POS	759.6369	9.12
C000215	C20:3 CE	RP_POS	697.589	11.99
C000216	C20:3 CE [M+NH4]+	RP_POS	692.6338	11.99
C000217	C20:3 LPC	RP_POS	518.3215	4.82
C000218	C20:4 CE	RP_POS	695.5734	11.73
C000219	C20:4 CE [M+NH4]+	RP_POS	690.6181	11.74
C000220	C20:4 LPC	RP_POS	544.3386	4.69
C000221	C20:4 LPE	RP_POS	502.2933	4.7
C000222	C20:5 CE	RP_POS	693.5576	11.46
C000223	C20:5 CE [M+NH4]+	RP_POS	688.604	11.46
C000224	C20:5 LPC	RP_POS	542.3214	4.66
C000225	C22:0 Ceramide (d18:1)	RP_POS	622.6134	9.66
C000226	C22:0 LPE	RP_POS	538.3868	5.72
C000227	C22:0 SM	RP_POS	787.6648	9.55
C000228	C22:1 MAG	RP_POS	435.3444	6.9
C000229	C22:1 MAG [M+NH4]+	RP_POS	430.388	6.9
C000230	C22:1 SM	RP_POS	785.6526	9.26
C000231	C22:4 CE	RP_POS	723.6048	12.11
C000232	C22:4 CE [M+NH4]+	RP_POS	718.6494	12.11
C000233	C22:5 CE	RP_POS	721.5886	11.83
C000234	C22:5 CE [M+NH4]+	RP_POS	716.6339	11.82
C000235	C22:6 CE	RP_POS	719.5733	11.59
C000236	C22:6 CE [M+NH4]+	RP_POS	714.6188	11.59
C000237	C22:6 LPC	RP_POS	568.3398	4.66
C000238	C24:0 Ceramide (d18:1)	RP_POS	650.6444	10.07
C000239	C24:0 SM	RP_POS	815.6998	9.99
C000240	C24:1 Ceramide (d18:1)	RP_POS	648.6289	9.71
C000241	C24:1 SM	RP_POS	813.6853	9.6
C000242	C2 Ceramide (d18:1)	RP_POS	342.3	5.11
C000243	C30:0 DAG	RP_POS	563.4649	8.7
C000244	C30:0 PC	RP_POS	706.5373	8.11
C000245	C32:0 DAG	RP_POS	591.4961	9.12
C000246	C32:0 PC	RP_POS	734.5689	8.59
C000247	C32:0 PE	RP_POS	692.5217	7.85
C000248	C32:1 DAG	RP_POS	589.481	8.81
C000249	C32:1 DAG [M+NH4]+	RP_POS	584.5253	8.81
C000250	C32:1 PC	RP_POS	732.5538	8.27
C000251	C32:2 DAG	RP_POS	587.4654	8.48
C000252	C32:2 DAG [M+NH4]+	RP_POS	582.5099	8.48
C000253	C34:0 DAG	RP_POS	619.5271	9.55
C000254	C34:0 PC	RP_POS	762.5999	9.04
C000255	C34:0 PE	RP_POS	720.5558	8.44
C000256	C34:1 DAG	RP_POS	617.5115	9.24
C000257	C34:1 DAG [M+NH4]+	RP_POS	612.5563	9.24
C000258	C34:1 PC	RP_POS	760.5847	8.74
C000259	C34:1 PC plasmalogen	RP_POS	746.6059	9.03
C000260	C34:2 DAG	RP_POS	615.4957	8.95
C000261	C34:2 DAG [M+NH4]+	RP_POS	610.5405	8.95
C000262	C34:2 PC	RP_POS	758.5683	8.42
C000263	C34:2 PC plasmalogen	RP_POS	744.5921	9.03
C000264	C34:3 DAG	RP_POS	613.4803	8.66
C000265	C34:3 DAG [M+NH4]+	RP_POS	608.5253	8.66
C000266	C34:3 PC	RP_POS	756.5521	8.12
C000267	C34:4 PC plasmalogen	RP_POS	740.5548	8.64
C000268	C36:0 DAG	RP_POS	647.5584	9.96
C000269	C36:0 DAG [M+NH4]+	RP_POS	642.6031	9.97
C000270	C36:1 DAG	RP_POS	645.5428	9.68
C000271	C36:1 DAG [M+NH4]+	RP_POS	640.5875	9.68
C000272	C36:1 PC	RP_POS	788.616	9.17
C000273	C36:1 PC plasmalogen	RP_POS	774.6361	9.47
C000274	C36:2 DAG	RP_POS	643.5268	9.37
C000275	C36:2 DAG [M+NH4]+	RP_POS	638.5717	9.37
C000276	C36:2 PC	RP_POS	786.6002	8.88
C000277	C36:2 PC plasmalogen	RP_POS	772.6212	9.18
C000278	C36:3 DAG	RP_POS	641.5111	9.07
C000279	C36:3 DAG [M+NH4]+	RP_POS	636.5561	9.07
C000280	C36:3 PC	RP_POS	784.5841	8.57
C000281	C36:4 DAG	RP_POS	639.4956	8.77
C000282	C36:4 DAG [M+NH4]+	RP_POS	634.5406	8.77
C000283	C36:4 PC-A	RP_POS	782.568	8.25
C000284	C36:4 PC-B	RP_POS	782.5677	8.45
C000285	C36:4 PC plasmalogen	RP_POS	768.5879	9.03
C000286	C36:5 PC plasmalogen	RP_POS	766.5731	8.74
C000287	C38:2 PC	RP_POS	814.6335	9.26
C000288	C38:3 PC	RP_POS	812.6153	9.04
C000289	C38:4 DAG [M+NH4]+	RP_POS	662.5719	9.37
C000290	C38:4 PC	RP_POS	810.5969	8.89
C000291	C38:4 PC plasmalogen	RP_POS	796.6206	9.2
C000292	C38:5 DAG	RP_POS	665.5114	9.05
C000293	C38:5 DAG [M+NH4]+	RP_POS	660.5555	9.06
C000294	C38:6 PC	RP_POS	806.5683	8.38
C000295	C42:0 TAG	RP_POS	745.6318	10.95
C000296	C42:0 TAG [M+NH4]+	RP_POS	740.6762	10.95
C000297	C44:0 TAG	RP_POS	773.663	11.31
C000298	C44:0 TAG [M+NH4]+	RP_POS	768.7074	11.31
C000299	C44:1 TAG	RP_POS	771.6477	11.04
C000300	C44:1 TAG [M+NH4]+	RP_POS	766.6915	11.04
C000301	C44:2 TAG	RP_POS	769.6312	10.84
C000302	C44:2 TAG [M+NH4]+	RP_POS	764.6759	10.84
C000303	C45:0 TAG	RP_POS	787.677	11.47
C000304	C46:0 TAG	RP_POS	801.694	11.65
C000305	C46:0 TAG [M+NH4]+	RP_POS	796.7387	11.66
C000306	C46:1 TAG	RP_POS	799.6784	11.4
C000307	C46:1 TAG [M+NH4]+	RP_POS	794.723	11.4
C000308	C46:2 TAG	RP_POS	797.6629	11.15
C000309	C46:2 TAG [M+NH4]+	RP_POS	792.7074	11.14
C000310	C46:3 TAG	RP_POS	795.6464	10.9
C000311	C46:3 TAG [M+NH4]+	RP_POS	790.691	10.9
C000312	C48:0 TAG	RP_POS	829.7254	11.98
C000313	C48:0 TAG [M+NH4]+	RP_POS	824.7698	11.98
C000314	C48:1 TAG	RP_POS	827.7099	11.74
C000315	C48:1 TAG [M+NH4]+	RP_POS	822.7557	11.74
C000316	C48:2 TAG	RP_POS	825.6942	11.49
C000317	C48:2 TAG [M+NH4]+	RP_POS	820.7392	11.5
C000318	C48:3 TAG	RP_POS	823.6786	11.24
C000319	C48:3 TAG [M+NH4]+	RP_POS	818.7234	11.25
C000320	C48:4 TAG	RP_POS	821.6629	10.98
C000321	C48:4 TAG [M+NH4]+	RP_POS	816.7075	10.98
C000322	C49:1 TAG [M+NH4]+	RP_POS	836.769	11.9
C000323	C50:0 TAG	RP_POS	857.7563	12.34
C000324	C50:0 TAG [M+NH4]+	RP_POS	852.8012	12.34
C000325	C50:1 TAG	RP_POS	855.7404	12.08
C000326	C50:1 TAG [M+NH4]+	RP_POS	850.7855	12.07
C000327	C50:2 TAG	RP_POS	853.7251	11.82
C000328	C50:2 TAG [M+NH4]+	RP_POS	848.7695	11.82
C000329	C50:3 TAG	RP_POS	851.7094	11.58
C000330	C50:3 TAG [M+NH4]+	RP_POS	846.7542	11.58
C000331	C50:4 TAG	RP_POS	849.694	11.33
C000332	C50:4 TAG [M+NH4]+	RP_POS	844.7389	11.33
C000333	C50:5 TAG	RP_POS	847.6778	11.08
C000334	C50:5 TAG [M+NH4]+	RP_POS	842.7233	11.09
C000335	C51:0 TAG	RP_POS	871.7736	12.52
C000336	C51:0 TAG [M+NH4]+	RP_POS	866.8138	12.56
C000337	C51:1 TAG	RP_POS	869.7561	12.24
C000338	C51:1 TAG [M+NH4]+	RP_POS	864.8026	12.25
C000339	C51:2 TAG	RP_POS	867.7401	11.99
C000340	C51:2 TAG [M+NH4]+	RP_POS	862.7851	12
C000341	C51:3 TAG	RP_POS	865.7262	11.74
C000342	C51:3 TAG [M+NH4]+	RP_POS	860.7693	11.75
C000343	C52:0 TAG	RP_POS	885.7882	12.69
C000344	C52:0 TAG [M+NH4]+	RP_POS	880.8327	12.69
C000345	C52:1 TAG	RP_POS	883.7721	12.43
C000346	C52:1 TAG [M+NH4]+	RP_POS	878.8167	12.42
C000347	C52:2 TAG	RP_POS	881.7564	12.18
C000348	C52:2 TAG [M+NH4]+	RP_POS	876.8009	12.18
C000349	C52:3 TAG	RP_POS	879.7408	11.92
C000350	C52:3 TAG [M+NH4]+	RP_POS	874.7853	11.92
C000351	C52:4 TAG	RP_POS	877.7251	11.67
C000352	C52:4 TAG [M+NH4]+	RP_POS	872.7698	11.67
C000353	C52:5 TAG	RP_POS	875.7095	11.43
C000354	C52:5 TAG [M+NH4]+	RP_POS	870.7542	11.43
C000355	C52:6 TAG	RP_POS	873.694	11.19
C000356	C52:6 TAG [M+NH4]+	RP_POS	868.7388	11.19
C000357	C52:7 TAG	RP_POS	871.6791	10.95
C000358	C53:2 TAG [M+NH4]+	RP_POS	890.815	12.35
C000359	C53:3 TAG	RP_POS	893.7563	12.1
C000360	C53:3 TAG [M+NH4]+	RP_POS	888.8025	12.1
C000361	C54:1 TAG	RP_POS	911.8037	12.79
C000362	C54:2 TAG	RP_POS	909.7875	12.53
C000363	C54:2 TAG [M+NH4]+	RP_POS	904.8325	12.53
C000364	C54:3 TAG	RP_POS	907.7721	12.28
C000365	C54:3 TAG [M+NH4]+	RP_POS	902.8168	12.28
C000366	C54:4 TAG	RP_POS	905.7562	12.03
C000367	C54:4 TAG [M+NH4]+	RP_POS	900.802	12.03
C000368	C54:5 TAG	RP_POS	903.7406	11.78
C000369	C54:5 TAG [M+NH4]+	RP_POS	898.7856	11.77
C000370	C54:6 TAG	RP_POS	901.7243	11.53
C000371	C54:6 TAG [M+NH4]+	RP_POS	896.7697	11.52
C000372	C55:2 TAG	RP_POS	923.8038	12.71
C000373	C55:3 TAG	RP_POS	921.788	12.45
C000374	C56:1 TAG	RP_POS	939.8351	13.22
C000375	C56:1 TAG [M+NH4]+	RP_POS	934.8789	13.21
C000376	C56:2 TAG	RP_POS	937.817	12.91
C000377	C56:2 TAG [M+NH4]+	RP_POS	932.8638	12.91
C000378	C56:3 TAG	RP_POS	935.8034	12.63
C000379	C56:3 TAG [M+NH4]+	RP_POS	930.8483	12.63
C000380	C56:4 TAG	RP_POS	933.7877	12.37
C000381	C56:4 TAG [M+NH4]+	RP_POS	928.832	12.36
C000382	C56:6 TAG	RP_POS	929.755	11.87
C000383	C56:6 TAG [M+NH4]+	RP_POS	924.8009	11.87
C000384	C56:7 TAG	RP_POS	927.7399	11.74
C000385	C58:10 TAG	RP_POS	949.7261	11.47
C000386	cholesterol	RP_POS	369.3516	7.35
C000387	linoleoylethanolamide	RP_POS	324.2895	4.83
C000388	palmithoylethanolamide	RP_POS	300.2896	4.99
C000389	piperine	RP_POS	286.1437	3.69
C000390	sphingosine	RP_POS	300.2897	4.25
C000391	10-heptadecenoate	RP_NEG	267.233	14.38
C000392	10-nonadecenoate	RP_NEG	295.2643	15.37
C000393	12.13-diHOME	RP_NEG	313.2387	9.75
C000394	1.2.3.4-tetrahydro-beta-carboline-1.3-dicarboxylate	RP_NEG	259.0724	1.07
C000395	13-cis-retinoic acid	RP_NEG	299.2016	13.59
C000396	13-docosenoate	RP_NEG	337.3115	16.62
C000397	17-methylstearate	RP_NEG	297.28	16.04
C000398	2-hydroxyhexadecanoate	RP_NEG	271.228	13.54
C000399	2-hydroxyibuprofen	RP_NEG	221.1183	5.83
C000400	2-hydroxyoctanoate	RP_NEG	159.1027	6.37
C000401	3-hydroxydecanoate	RP_NEG	187.134	8.12
C000402	3-hydroxyoctanoate	RP_NEG	159.1016	5.47
C000403	4-hydroxystyrene	RP_NEG	119.049	2.16
C000404	9.10-diHOME	RP_NEG	313.2387	9.95
C000405	acesulfame	RP_NEG	161.9856	0.94
C000406	acetytyrosine	RP_NEG	222.0768	1
C000407	adrenate	RP_NEG	331.2645	14.7
C000408	alpha-CEHC	RP_NEG	277.1442	7.69
C000409	alpha-linolenate	RP_NEG	277.2175	13.36
C000410	alpha-muricholate	RP_NEG	407.2804	7.74
C000411	arachidate	RP_NEG	311.2958	16.63
C000412	arachidonate	RP_NEG	303.2333	13.93
C000413	azelate	RP_NEG	187.0968	3.67
C000414	caprate	RP_NEG	171.1381	10.55
C000415	caproate	RP_NEG	115.0752	5.79
C000416	carboxyibuprofen	RP_NEG	235.0973	6.03
C000417	carnosol	RP_NEG	329.1759	10.37
C000418	carnosol_isomer	RP_NEG	329.1766	10.67
C000419	cetrizine	RP_NEG	387.1481	7.31
C000420	chenodeoxycholate	RP_NEG	391.2855	10.12
C000421	cholate	RP_NEG	407.2804	8.73
C000422	crustecdysone	RP_NEG	525.3071	2.28
C000423	deoxycholate	RP_NEG	391.2857	10.32
C000424	docosahexaenoate	RP_NEG	327.2336	13.71
C000425	docosapentaenoate	RP_NEG	329.2487	14.08
C000426	dodecanedioate	RP_NEG	229.1445	7.62
C000427	dodecanoate	RP_NEG	199.1697	12.18
C000428	eicosadienoate	RP_NEG	307.2644	15.05
C000429	eicosanedioate	RP_NEG	341.27	12.91
C000430	eicosapentaenoate	RP_NEG	301.2175	13.23
C000431	eicosatrienoate	RP_NEG	305.2489	14.41
C000432	eicosenoate	RP_NEG	309.2801	15.78
C000433	furosemide	RP_NEG	329.0004	6.32
C000434	glycochenodeoxycholate	RP_NEG	448.307	8.84
C000435	glycocholate	RP_NEG	464.3021	7.74
C000436	glycodeoxycholate	RP_NEG	448.3074	9.08
C000437	glycolithocholate	RP_NEG	432.3119	10.45
C000438	glycoursodeoxycholate	RP_NEG	448.3071	7.69
C000439	heptanoate	RP_NEG	129.0909	7.43
C000440	hexadecanedioate	RP_NEG	285.2071	10.39
C000441	hydrochlorothiazide	RP_NEG	295.9574	1.26
C000442	hydrocinnamate	RP_NEG	149.0597	5.81
C000443	hydroxymyristate	RP_NEG	243.1964	12.11
C000444	hyodeoxycholate/ursodeoxycholate	RP_NEG	391.2855	8.85
C000445	indoleacetate	RP_NEG	174.0552	3.81
C000446	ketodeoxycholate	RP_NEG	405.2648	7.97
C000447	linoleate	RP_NEG	279.2333	14.1
C000448	lithocholate	RP_NEG	375.2905	11.98
C000449	mandelate	RP_NEG	151.039	1.84
C000450	masilinate	RP_NEG	471.3481	11.38
C000451	myristate	RP_NEG	227.2013	13.61
C000452	myristoleate	RP_NEG	225.1855	12.55
C000453	nervonic acid	RP_NEG	365.3424	17.54
C000454	nonadecanoate	RP_NEG	297.28	16.19
C000455	oleanate	RP_NEG	455.3534	13.5
C000456	oleate	RP_NEG	281.249	14.9
C000457	olmesartan	RP_NEG	445.2	4.98
C000458	oxymetazoline	RP_NEG	259.1817	5.83
C000459	oxypurinol	RP_NEG	151.0253	0.72
C000460	palmitate	RP_NEG	255.2331	14.78
C000461	palmitoleate	RP_NEG	253.2174	13.82
C000462	palmitoylethanolamide	RP_NEG	344.2808	13.3
C000463	pentadecanoate	RP_NEG	241.2173	14.23
C000464	phenyllactate	RP_NEG	165.0547	2.16
C000465	p-hydroxyphenylacetate	RP_NEG	151.039	1.29
C000466	phytanate	RP_NEG	311.2958	16
C000467	porphobilinogen	RP_NEG	225.0881	0.88
C000468	saccharin	RP_NEG	181.9909	0.99
